N	Acuraccy	Precision	Recall	F-Measure
275	0.6494465	0.6849315	0.67114097	0.6779661
276	0.64705884	0.6802721	0.67114097	0.6756757
277	0.64835167	0.6824324	0.67333335	0.67785233
278	0.649635	0.68456376	0.6754967	0.68
279	0.65090907	0.68666667	0.67763156	0.6821192
280	0.65217394	0.68874174	0.6797386	0.68421054
281	0.6534296	0.69078946	0.6818182	0.68627447
282	0.65467626	0.6928105	0.683871	0.6883117
283	0.65591395	0.6948052	0.6858974	0.6903226
284	0.6571429	0.6967742	0.6878981	0.6923077
285	0.6548043	0.6967742	0.6835443	0.69009584
286	0.6524823	0.6967742	0.6792453	0.6878981
287	0.6501767	0.6967742	0.675	0.6857143
288	0.65140843	0.6967742	0.675	0.6857143
289	0.65140843	0.6967742	0.675	0.6857143
290	0.64912283	0.6967742	0.6708075	0.68354434
291	0.64685315	0.6967742	0.6666667	0.681388
292	0.6480836	0.69871795	0.66871166	0.68338555
293	0.6493056	0.69871795	0.66871166	0.68338555
294	0.64705884	0.69871795	0.66463417	0.68125004
295	0.6448276	0.6942675	0.66463417	0.6791277
296	0.6426117	0.6898734	0.66463417	0.67701864
297	0.64041096	0.6855346	0.66463417	0.67492265
298	0.63822526	0.6855346	0.6606061	0.6728395
299	0.6360544	0.6855346	0.6566265	0.6707692
300	0.6338983	0.68125	0.6566265	0.66871166
301	0.6351351	0.68125	0.6566265	0.66871166
302	0.6363636	0.68125	0.6566265	0.66871166
303	0.63422817	0.68125	0.6526946	0.6666666
304	0.6354515	0.6832298	0.6547619	0.668693
305	0.63666666	0.6851852	0.65680474	0.6706948
306	0.63455147	0.6851852	0.65294117	0.66867465
307	0.6357616	0.68711656	0.65497077	0.6706587
308	0.6369637	0.6890244	0.65697676	0.67261904
309	0.6381579	0.6909091	0.6589595	0.6745562
310	0.6393443	0.6927711	0.66091955	0.6764706
311	0.6372549	0.6886228	0.66091955	0.6744868
312	0.63517916	0.6886228	0.6571429	0.6725147
313	0.6363636	0.6904762	0.65909094	0.67441857
314	0.63754046	0.6923077	0.66101694	0.6763006
315	0.63870966	0.69411767	0.66292137	0.67816097
316	0.63987136	0.69590646	0.66480446	0.68
317	0.63782054	0.69590646	0.6611111	0.67806274
318	0.6357827	0.69186044	0.6611111	0.6761364
319	0.6369427	0.6936416	0.6629834	0.67796606
320	0.63492066	0.6896552	0.6629834	0.6760563
321	0.6329114	0.6857143	0.6629834	0.6741573
322	0.6309148	0.6857143	0.6593407	0.6722689
323	0.6320755	0.6875	0.6612022	0.6740947
324	0.63322884	0.6875	0.6612022	0.6740947
325	0.63125	0.6836158	0.6612022	0.67222226
326	0.6323987	0.6836158	0.6612022	0.67222226
327	0.6335404	0.6853933	0.6630435	0.6740331
328	0.6346749	0.68715084	0.66486484	0.6758241
329	0.63580245	0.6888889	0.6666667	0.6775957
330	0.63384616	0.6888889	0.6631016	0.67574936
331	0.63496935	0.6906077	0.6648936	0.67750674
332	0.6360856	0.6906077	0.6648936	0.67750674
333	0.6371951	0.6923077	0.6666667	0.6792453
334	0.63829786	0.6939891	0.66842103	0.6809652
335	0.6363636	0.6902174	0.66842103	0.6791444
336	0.6344411	0.6864865	0.66842103	0.67733335
337	0.63554215	0.68817204	0.6701571	0.67904514
338	0.6366366	0.6898396	0.671875	0.6807388
339	0.6347305	0.6898396	0.6683938	0.6789474
340	0.6328358	0.6898396	0.66494846	0.6771654
341	0.63095236	0.6861702	0.66494846	0.6753927
342	0.6290801	0.6861702	0.6615385	0.6736292
343	0.62721896	0.6825397	0.6615385	0.671875
344	0.6253687	0.6789474	0.6615385	0.6701299
345	0.62647057	0.6806283	0.6632653	0.67183465
346	0.627566	0.6822917	0.66497463	0.6735219
347	0.62865496	0.68393785	0.6666667	0.6751918
348	0.6297376	0.685567	0.6683417	0.6768448
349	0.63081396	0.6871795	0.67	0.678481
350	0.6289855	0.6871795	0.6666667	0.6767677
351	0.6300578	0.6871795	0.6666667	0.6767677
352	0.6300578	0.6871795	0.6666667	0.6767677
353	0.6282421	0.68367344	0.6666667	0.67506295
354	0.62643677	0.68367344	0.6633663	0.67336684
355	0.62464184	0.68367344	0.6600985	0.67167914
356	0.6257143	0.68367344	0.6600985	0.67167914
357	0.6267806	0.68367344	0.6600985	0.67167914
358	0.62784094	0.6852792	0.6617647	0.6733167
359	0.62889516	0.68686867	0.66341466	0.6749379
360	0.6299435	0.68844223	0.66504854	0.6765432
361	0.6309859	0.69	0.6666667	0.67813265
362	0.6292135	0.69	0.66346157	0.67647064
363	0.6302521	0.69	0.66346157	0.67647064
364	0.62849164	0.69	0.6602871	0.6748166
365	0.62849164	0.69	0.6602871	0.6748166
366	0.62674093	0.6865672	0.6602871	0.67317075
367	0.62777776	0.6865672	0.6602871	0.67317075
368	0.62880886	0.6881188	0.66190475	0.6747573
369	0.62983423	0.6896552	0.6635071	0.6763285
370	0.630854	0.6911765	0.6650943	0.6778846
371	0.6318681	0.6926829	0.6666667	0.67942584
372	0.6328767	0.6926829	0.6666667	0.67942584
373	0.6338798	0.69417477	0.6682243	0.6809523
374	0.6348774	0.6956522	0.66976744	0.6824645
375	0.63586956	0.6956522	0.66976744	0.6824645
376	0.63414633	0.6956522	0.6666667	0.68085104
377	0.6351351	0.6956522	0.6666667	0.68085104
378	0.6361186	0.69711536	0.66820276	0.68235296
379	0.63709676	0.69711536	0.66820276	0.68235296
380	0.6380697	0.69711536	0.66820276	0.68235296
381	0.63903743	0.6985646	0.66972476	0.68384075
382	0.63733333	0.6952381	0.66972476	0.68224305
383	0.6356383	0.6919431	0.66972476	0.6806526
384	0.6366048	0.6933962	0.6712329	0.6821346
385	0.63756615	0.69483566	0.6727273	0.68360275
386	0.6358839	0.69483566	0.6696833	0.68202764
387	0.6342105	0.69158876	0.6696833	0.68045974
388	0.6351706	0.69302326	0.6711712	0.68192226
389	0.63350785	0.69302326	0.66816145	0.6803653
390	0.63185376	0.69302326	0.6651786	0.6788155
391	0.6328125	0.69302326	0.6651786	0.6788155
392	0.63376623	0.69302326	0.6651786	0.6788155
393	0.63212436	0.69302326	0.6622222	0.67727274
394	0.63307494	0.69302326	0.6622222	0.67727274
395	0.6340206	0.69302326	0.6622222	0.67727274
396	0.6349614	0.69302326	0.6622222	0.67727274
397	0.63589746	0.6944444	0.6637168	0.67873305
398	0.63682866	0.6944444	0.6637168	0.67873305
399	0.6352041	0.6944444	0.66079295	0.6772009
400	0.6361323	0.6958525	0.6622807	0.67865163
401	0.6345178	0.6958525	0.65938866	0.67713004
402	0.6329114	0.6958525	0.65652174	0.6756152
403	0.63383836	0.6958525	0.65652174	0.6756152
404	0.6347607	0.6958525	0.65652174	0.6756152
405	0.63316584	0.6958525	0.65367967	0.6741072
406	0.63408524	0.6958525	0.65367967	0.6741072
407	0.635	0.6958525	0.65367967	0.6741072
408	0.6334165	0.6958525	0.6508621	0.67260575
409	0.63432837	0.6958525	0.6508621	0.67260575
