N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
16784|13542|429|1|2812|0.8068994|0.96929353|0.8280543|0.8931245
16785|13543|429|1|2812|0.80691093|0.96929574|0.8280648|0.8931315
16786|13544|429|1|2812|0.80692244|0.96929795|0.82807535|0.89313865
16787|13545|429|1|2812|0.80693394|0.96930015|0.82808584|0.8931457
16788|13546|429|1|2812|0.80694544|0.9693023|0.82809633|0.89315265
16789|13547|429|1|2812|0.80695695|0.9693045|0.8281069|0.8931597
16790|13548|429|1|2812|0.80696845|0.9693067|0.8281174|0.8931668
16791|13549|429|1|2812|0.80697995|0.9693089|0.82812786|0.8931738
16792|13550|429|1|2812|0.8069914|0.9693111|0.82813835|0.89318085
16793|13551|429|1|2812|0.8070029|0.9693133|0.8281489|0.8931879
16794|13552|429|1|2812|0.8070144|0.9693155|0.8281594|0.89319503
16795|13552|429|1|2813|0.80696636|0.9693155|0.8281088|0.8931655
16796|13552|429|1|2814|0.8069183|0.9693155|0.8280582|0.8931361
16797|13553|429|1|2814|0.8069298|0.9693177|0.8280687|0.89314306
16798|13554|429|1|2814|0.80694133|0.9693199|0.82807916|0.8931501
16799|13555|429|1|2814|0.8069528|0.9693221|0.82808965|0.89315724
16800|13555|429|1|2815|0.80690473|0.9693221|0.8280391|0.8931278
16801|13555|429|1|2816|0.80685675|0.9693221|0.8279885|0.89309835
16802|13556|429|1|2816|0.80686826|0.9693243|0.827999|0.8931054
16803|13557|429|1|2816|0.8068797|0.9693265|0.82800955|0.8931124
16804|13557|429|1|2817|0.8068317|0.9693265|0.82795894|0.893083
16805|13557|430|1|2817|0.8067837|0.9692572|0.82795894|0.89305353
16806|13558|430|1|2817|0.8067952|0.9692594|0.8279695|0.8930607
16807|13558|430|1|2818|0.8067472|0.9692594|0.8279189|0.8930312
16808|13558|430|1|2819|0.8066992|0.9692594|0.82786834|0.89300185
16809|13558|430|1|2820|0.8066512|0.9692594|0.8278178|0.8929724
16810|13559|430|1|2820|0.8066627|0.9692616|0.8278283|0.8929795
16811|13560|430|1|2820|0.8066742|0.96926373|0.82783884|0.8929865
16812|13561|430|1|2820|0.8066857|0.96926594|0.8278493|0.89299345
16813|13562|430|1|2820|0.8066972|0.96926814|0.8278598|0.8930006
16814|13563|430|1|2820|0.8067087|0.96927035|0.82787037|0.89300764
16815|13564|430|1|2820|0.8067202|0.96927255|0.82788086|0.89301467
16816|13565|430|1|2820|0.8067317|0.96927476|0.82789135|0.8930217
16817|13566|430|1|2820|0.8067432|0.96927696|0.82790184|0.89302874
16818|13567|430|1|2820|0.80675465|0.9692791|0.8279124|0.8930358
16819|13568|430|1|2820|0.80676615|0.9692813|0.8279229|0.8930428
16820|13568|431|1|2820|0.8067182|0.9692121|0.8279229|0.8930135
16821|13568|432|1|2820|0.80667025|0.96914285|0.8279229|0.8929841
16822|13569|432|1|2820|0.80668175|0.96914506|0.8279334|0.8929911
16823|13570|432|1|2820|0.8066932|0.96914726|0.82794386|0.89299816
16824|13571|432|1|2820|0.8067047|0.9691495|0.82795435|0.89300513
16825|13572|432|1|2820|0.8067162|0.9691517|0.82796484|0.8930122
16826|13573|432|1|2820|0.8067277|0.9691539|0.82797533|0.8930193
16827|13574|432|1|2820|0.80673915|0.9691561|0.8279858|0.8930263
16828|13575|432|1|2820|0.80675066|0.9691583|0.8279963|0.8930333
16829|13576|432|1|2820|0.80676216|0.9691605|0.8280068|0.89304036
16830|13577|432|1|2820|0.8067736|0.9691627|0.8280173|0.89304745
16831|13578|432|1|2820|0.8067851|0.9691649|0.8280278|0.8930545
16832|13578|432|1|2821|0.8067372|0.9691649|0.8279773|0.89302504
16833|13578|432|1|2822|0.80668926|0.9691649|0.8279268|0.8929957
16834|13579|432|1|2822|0.8067007|0.96916705|0.8279373|0.8930027
16835|13580|432|1|2822|0.8067122|0.96916926|0.8279478|0.89300984
16836|13581|432|1|2822|0.8067237|0.96917146|0.8279583|0.8930168
16837|13582|432|1|2822|0.80673516|0.96917367|0.8279688|0.8930238
16838|13583|432|1|2822|0.80674666|0.9691759|0.82797927|0.8930309
16839|13584|432|1|2822|0.8067581|0.9691781|0.82798976|0.893038
16840|13585|432|1|2822|0.8067696|0.9691803|0.82800025|0.893045
16841|13586|432|1|2822|0.80678105|0.9691825|0.82801074|0.893052
16842|13587|432|1|2822|0.80679256|0.9691847|0.8280212|0.893059
16843|13587|432|1|2823|0.80674464|0.9691847|0.82797074|0.8930297
16844|13588|432|1|2823|0.80675614|0.9691869|0.82798123|0.89303666
16845|13589|432|1|2823|0.8067676|0.96918905|0.8279917|0.89304376
16846|13590|432|1|2823|0.8067791|0.96919125|0.8280022|0.89305073
16847|13591|432|1|2823|0.80679053|0.96919346|0.82801265|0.8930577
16848|13592|432|1|2823|0.806802|0.96919566|0.82802314|0.89306486
16849|13593|432|1|2823|0.8068135|0.96919787|0.8280336|0.8930719
16850|13594|432|1|2823|0.8068249|0.9692001|0.8280441|0.89307886
16851|13594|433|1|2823|0.80677706|0.96913093|0.8280441|0.8930495
16852|13595|433|1|2823|0.8067885|0.96913314|0.82805455|0.8930566
16853|13595|433|1|2824|0.80674064|0.96913314|0.8280041|0.89302725
16854|13596|433|1|2824|0.8067521|0.96913534|0.8280146|0.8930343
16855|13597|433|1|2824|0.8067636|0.96913755|0.8280251|0.89304125
16856|13598|433|1|2824|0.80677503|0.96913975|0.82803553|0.8930482
16857|13599|433|1|2824|0.8067865|0.96914196|0.828046|0.8930553
16858|13600|433|1|2824|0.806798|0.96914417|0.8280565|0.89306235
16859|13601|433|1|2824|0.8068094|0.9691464|0.82806695|0.8930693
16860|13602|433|1|2824|0.80682087|0.9691486|0.82807744|0.8930764
16861|13603|433|1|2824|0.8068323|0.9691508|0.8280879|0.89308345
16862|13604|433|1|2824|0.8068438|0.9691529|0.82809836|0.8930904
16863|13605|433|1|2824|0.80685526|0.96915513|0.82810885|0.89309746
16864|13606|433|1|2824|0.8068667|0.96915734|0.8281193|0.89310443
16865|13607|433|1|2824|0.80687815|0.96915954|0.82812977|0.89311147
16866|13607|433|1|2825|0.8068303|0.96915954|0.82807934|0.8930822
16867|13608|433|1|2825|0.8068418|0.96916175|0.82808983|0.89308923
16868|13609|433|1|2825|0.80685323|0.96916395|0.82810026|0.8930962
16869|13610|433|1|2825|0.8068647|0.96916616|0.82811075|0.8931032
16870|13611|433|1|2825|0.8068761|0.9691683|0.8281212|0.8931102
16871|13611|433|1|2826|0.80682826|0.9691683|0.8280708|0.89308095
16872|13612|433|1|2826|0.80683976|0.9691705|0.82808125|0.893088
16873|13612|433|1|2827|0.8067919|0.9691705|0.8280309|0.89305866
16874|13613|433|1|2827|0.80680335|0.9691727|0.8280414|0.8930657
16875|13614|433|1|2827|0.8068148|0.9691749|0.8280518|0.8930727
16876|13615|433|1|2827|0.80682623|0.9691771|0.8280623|0.89307976
16877|13616|433|1|2827|0.80683774|0.9691793|0.8280727|0.89308673
16878|13617|433|1|2827|0.8068492|0.9691815|0.8280832|0.8930937
16879|13617|433|1|2828|0.8068014|0.9691815|0.82803285|0.89306444
16880|13618|433|1|2828|0.8068128|0.9691837|0.8280433|0.8930715
16881|13619|433|1|2828|0.80682427|0.9691859|0.8280538|0.8930785
16882|13620|433|1|2828|0.8068357|0.9691881|0.8280642|0.8930855
16883|13620|433|1|2829|0.8067879|0.9691881|0.82801384|0.8930562
16884|13620|433|1|2830|0.8067401|0.9691881|0.82796353|0.89302695
16885|13621|433|1|2830|0.80675155|0.96919024|0.82797396|0.8930339
16886|13622|433|1|2830|0.806763|0.96919245|0.82798445|0.893041
16887|13622|434|1|2830|0.80671525|0.9691235|0.82798445|0.8930117
16888|13623|434|1|2830|0.8067267|0.9691257|0.8279949|0.89301866
16889|13623|434|1|2831|0.8066789|0.9691257|0.8279446|0.8929894
16890|13623|434|1|2832|0.80663115|0.9691257|0.8278943|0.89296013
16891|13624|434|1|2832|0.8066426|0.9691279|0.8279047|0.8929671
16892|13625|434|1|2832|0.80665404|0.9691301|0.8279152|0.89297426
16893|13626|434|1|2832|0.8066655|0.9691323|0.8279256|0.89298123
16894|13627|434|1|2832|0.8066769|0.9691345|0.8279361|0.8929882
16895|13628|434|1|2832|0.80668837|0.96913666|0.82794654|0.89299524
16896|13629|434|1|2832|0.8066998|0.96913886|0.827957|0.8930023
16897|13629|434|1|2833|0.80665207|0.96913886|0.82790667|0.892973
16898|13630|434|1|2833|0.8066635|0.96914107|0.82791716|0.89298
16899|13631|434|1|2833|0.80667496|0.9691433|0.8279276|0.89298695
16900|13632|434|1|2833|0.8066864|0.9691455|0.8279381|0.892994
16901|13633|434|1|2833|0.80669785|0.9691476|0.8279485|0.893001
16902|13634|434|1|2833|0.8067093|0.9691498|0.82795894|0.893008
16903|13635|434|1|2833|0.8067207|0.96915203|0.8279694|0.893015
16904|13635|434|1|2834|0.806673|0.96915203|0.8279191|0.89298576
16905|13636|434|1|2834|0.80668443|0.96915424|0.82792956|0.89299273
16906|13637|434|1|2834|0.8066958|0.96915644|0.82794|0.89299977
16907|13637|434|1|2835|0.80664814|0.96915644|0.82788974|0.89297056
16908|13638|434|1|2835|0.8066596|0.9691586|0.8279002|0.89297754
16909|13639|434|1|2835|0.806671|0.9691608|0.82791066|0.89298457
16910|13640|434|1|2835|0.8066824|0.969163|0.8279211|0.8929916
16911|13641|434|1|2835|0.80669385|0.9691652|0.8279315|0.8929986
16912|13642|434|1|2835|0.8067053|0.96916735|0.82794195|0.89300555
16913|13643|434|1|2835|0.80671674|0.96916956|0.82795244|0.8930126
16914|13644|434|1|2835|0.8067281|0.96917176|0.8279629|0.8930196
16915|13644|434|1|2836|0.80668044|0.96917176|0.8279126|0.8929904
16916|13645|434|1|2836|0.8066919|0.96917397|0.82792306|0.89299744
16917|13645|434|1|2837|0.8066442|0.96917397|0.8278728|0.8929682
16918|13645|434|1|2838|0.8065965|0.96917397|0.8278226|0.892939
16919|13646|434|1|2838|0.80660796|0.9691761|0.82783306|0.8929459
16920|13647|434|1|2838|0.8066194|0.9691783|0.8278435|0.89295286
16921|13648|434|1|2838|0.8066308|0.9691805|0.8278539|0.89295995
16922|13649|434|1|2838|0.80664223|0.9691827|0.82786435|0.8929669
16923|13650|434|1|2838|0.8066537|0.9691849|0.82787484|0.8929739
16924|13651|434|1|2838|0.80666506|0.9691871|0.82788527|0.892981
16925|13652|434|1|2838|0.8066765|0.9691893|0.8278957|0.89298797
16926|13653|434|1|2838|0.80668795|0.96919143|0.82790613|0.89299494
16927|13654|434|1|2838|0.80669934|0.96919364|0.82791656|0.8930019
16928|13655|434|1|2838|0.8067108|0.96919584|0.827927|0.893009
16929|13656|434|1|2838|0.80672216|0.969198|0.8279374|0.893016
16930|13657|434|1|2838|0.8067336|0.9692002|0.82794785|0.89302295
16931|13658|434|1|2838|0.80674505|0.9692024|0.8279583|0.89303
16932|13659|434|1|2838|0.80675644|0.96920455|0.8279687|0.8930369
16933|13660|434|1|2838|0.8067678|0.96920675|0.82797915|0.89304394
16934|13661|434|1|2838|0.80677927|0.96920896|0.8279896|0.89305097
16935|13662|434|1|2838|0.80679065|0.9692111|0.828|0.8930579
16936|13663|434|1|2838|0.8068021|0.9692133|0.82801044|0.89306486
16937|13664|434|1|2838|0.8068135|0.9692155|0.8280209|0.89307183
16938|13664|434|1|2839|0.80676585|0.9692155|0.8279707|0.89304274
16939|13665|434|1|2839|0.80677724|0.96921766|0.8279811|0.8930497
16940|13666|434|1|2839|0.8067887|0.96921986|0.82799155|0.8930567
16941|13667|434|1|2839|0.80680007|0.96922207|0.8280019|0.8930636
16942|13667|435|1|2839|0.80675244|0.9691533|0.8280019|0.8930345
16943|13668|435|1|2839|0.8067638|0.9691555|0.82801235|0.8930415
16944|13669|435|1|2839|0.8067753|0.9691577|0.8280228|0.89304847
16945|13670|435|1|2839|0.80678666|0.9691599|0.8280332|0.89305556
16946|13671|435|1|2839|0.80679804|0.96916205|0.82804364|0.8930625
16947|13671|435|1|2840|0.8067505|0.96916205|0.82799345|0.89303327
16948|13672|435|1|2840|0.80676186|0.96916425|0.8280039|0.89304024
16949|13673|435|1|2840|0.80677325|0.96916646|0.8280143|0.8930473
16950|13674|435|1|2840|0.8067847|0.9691686|0.8280247|0.89305425
16951|13675|435|1|2840|0.8067961|0.9691708|0.8280351|0.8930612
16952|13676|435|1|2840|0.80680746|0.969173|0.82804555|0.8930682
16953|13677|435|1|2840|0.80681884|0.96917516|0.8280559|0.89307517
16954|13678|435|1|2840|0.8068302|0.96917737|0.82806635|0.8930822
16955|13679|435|1|2840|0.8068416|0.9691795|0.8280768|0.8930892
16956|13679|435|1|2841|0.80679405|0.9691795|0.82802665|0.89305997
16957|13680|435|1|2841|0.80680543|0.9691817|0.828037|0.89306694
16958|13681|435|1|2841|0.8068168|0.9691839|0.82804745|0.893074
16959|13682|435|1|2841|0.80682826|0.96918607|0.8280579|0.89308095
16960|13683|435|1|2841|0.80683964|0.9691883|0.82806826|0.893088
16961|13684|435|1|2841|0.806851|0.9691905|0.8280787|0.89309496
16962|13685|435|1|2841|0.8068624|0.9691926|0.82808906|0.8931018
16963|13685|436|1|2841|0.80681485|0.969124|0.82808906|0.8930727
16964|13686|436|1|2841|0.80682623|0.96912616|0.8280995|0.8930797
16965|13687|436|1|2841|0.8068376|0.9691284|0.82810986|0.8930867
16966|13688|436|1|2841|0.806849|0.9691306|0.8281203|0.8930937
16967|13689|436|1|2841|0.8068604|0.9691327|0.82813066|0.8931006
16968|13690|436|1|2841|0.8068718|0.9691349|0.8281411|0.89310765
16969|13691|436|1|2841|0.80688316|0.96913713|0.82815146|0.89311457
16970|13692|436|1|2841|0.80689454|0.9691393|0.82816184|0.89312154
16971|13693|436|1|2841|0.8069059|0.9691415|0.82817227|0.8931286
16972|13694|436|1|2841|0.80691725|0.9691437|0.82818264|0.8931355
16973|13695|436|1|2841|0.80692863|0.96914583|0.828193|0.8931424
16974|13696|436|1|2841|0.80694|0.96914804|0.82820344|0.8931495
16975|13697|436|1|2841|0.8069514|0.96915025|0.8282138|0.89315647
16976|13698|436|1|2841|0.8069628|0.9691524|0.8282242|0.8931633
16977|13699|436|1|2841|0.8069741|0.9691546|0.82823455|0.89317036
16978|13700|436|1|2841|0.8069855|0.96915674|0.828245|0.89317733
16979|13701|436|1|2841|0.8069969|0.96915895|0.82825536|0.89318424
16980|13702|436|1|2841|0.80700827|0.96916115|0.8282657|0.8931912
16981|13703|436|1|2841|0.8070196|0.9691633|0.8282761|0.8931982
16982|13704|436|1|2841|0.807031|0.9691655|0.82828647|0.8932051
16983|13705|436|1|2841|0.80704236|0.96916765|0.82829684|0.8932121
16984|13706|436|1|2841|0.8070537|0.96916986|0.8283073|0.8932191
16985|13707|436|1|2841|0.80706507|0.969172|0.82831764|0.89322597
16986|13708|436|1|2841|0.8070764|0.9691742|0.828328|0.893233
16987|13709|436|1|2841|0.8070878|0.9691764|0.8283384|0.89324
16988|13710|436|1|2841|0.8070991|0.96917856|0.82834876|0.89324695
16989|13711|436|1|2841|0.8071105|0.96918076|0.8283591|0.89325386
16990|13712|436|1|2841|0.8071218|0.9691829|0.8283695|0.89326084
16991|13712|436|1|2842|0.8070743|0.9691829|0.82831943|0.8932317
16992|13712|436|1|2843|0.80702686|0.9691829|0.8282694|0.8932026
16993|13713|436|1|2843|0.8070382|0.9691851|0.8282798|0.8932096
16994|13714|436|1|2843|0.8070496|0.96918726|0.82829016|0.8932165
16995|13715|436|1|2843|0.8070609|0.96918947|0.82830054|0.8932235
16996|13716|436|1|2843|0.8070723|0.9691916|0.8283109|0.8932304
16997|13717|436|1|2843|0.8070836|0.9691938|0.8283213|0.8932374
16998|13717|436|1|2844|0.8070361|0.9691938|0.8282712|0.89320827
16999|13717|436|1|2845|0.80698866|0.9691938|0.8282212|0.8931792
17000|13718|436|1|2845|0.807|0.96919596|0.8282316|0.89318615
17001|13719|436|1|2845|0.80701137|0.96919817|0.82824194|0.8931931
17002|13720|436|1|2845|0.8070227|0.9692003|0.8282523|0.89320004
17003|13721|436|1|2845|0.8070341|0.9692025|0.8282627|0.893207
17004|13721|436|1|2846|0.8069866|0.9692025|0.82821274|0.893178
17005|13722|436|1|2846|0.80699795|0.96920466|0.8282231|0.8931849
17006|13723|436|1|2846|0.8070093|0.96920687|0.8282334|0.8931919
17007|13724|436|1|2846|0.80702066|0.969209|0.8282438|0.8931988
17008|13725|436|1|2846|0.807032|0.9692112|0.82825416|0.89320576
17009|13726|436|1|2846|0.8070433|0.96921337|0.82826453|0.8932127
17010|13727|436|1|2846|0.8070547|0.9692156|0.8282749|0.89321965
17011|13728|436|1|2846|0.807066|0.9692177|0.8282853|0.8932267
17012|13729|436|1|2846|0.80707735|0.9692199|0.82829565|0.8932336
17013|13729|436|1|2847|0.8070299|0.9692199|0.82824564|0.8932045
17014|13730|436|1|2847|0.8070413|0.96922207|0.828256|0.8932114
17015|13731|436|1|2847|0.8070526|0.9692243|0.8282664|0.8932184
17016|13732|436|1|2847|0.80706394|0.9692264|0.82827675|0.8932254
17017|13733|436|1|2847|0.80707526|0.9692286|0.82828707|0.8932323
17018|13734|436|1|2847|0.8070866|0.9692308|0.82829744|0.89323926
17019|13735|436|1|2847|0.807098|0.9692329|0.8283078|0.8932462
17020|13736|436|1|2847|0.8071093|0.9692351|0.8283182|0.89325315
17021|13736|436|1|2848|0.80706185|0.9692351|0.82826823|0.89322406
17022|13737|436|1|2848|0.8070732|0.96923727|0.82827854|0.893231
17023|13738|436|1|2848|0.80708456|0.9692395|0.8282889|0.893238
17024|13739|436|1|2848|0.8070959|0.9692416|0.8282993|0.89324486
17025|13739|436|1|2849|0.80704844|0.9692416|0.82824934|0.89321584
17026|13739|436|1|2850|0.80700105|0.9692416|0.8281994|0.8931868
17027|13740|436|1|2850|0.8070124|0.96924376|0.82820976|0.8931937
17028|13740|436|1|2851|0.806965|0.96924376|0.82815987|0.89316475
17029|13741|436|1|2851|0.8069763|0.969246|0.8281702|0.89317167
17030|13742|436|1|2851|0.80698764|0.9692481|0.82818055|0.89317864
17031|13743|436|1|2851|0.806999|0.9692503|0.8281909|0.89318556
17032|13744|436|1|2851|0.80701035|0.96925247|0.8282013|0.8931926
17033|13745|436|1|2851|0.8070217|0.9692546|0.8282116|0.8931994
17034|13746|436|1|2851|0.807033|0.9692568|0.828222|0.8932065
17035|13747|436|1|2851|0.8070443|0.96925896|0.8282323|0.8932133
17036|13747|437|1|2851|0.80699694|0.96919066|0.8282323|0.89318436
17037|13748|437|1|2851|0.80700827|0.9691928|0.82824266|0.8931912
17038|13748|437|1|2852|0.80696094|0.9691928|0.8281928|0.89316225
17039|13749|437|1|2852|0.80697227|0.969195|0.82820314|0.8931692
17040|13750|437|1|2852|0.8069836|0.96919715|0.82821345|0.89317614
17041|13751|437|1|2852|0.8069949|0.9691993|0.8282238|0.89318305
17042|13751|437|1|2853|0.8069475|0.9691993|0.82817394|0.893154
17043|13751|437|1|2854|0.8069002|0.9691993|0.82812405|0.89312506
17044|13752|437|1|2854|0.8069115|0.9692015|0.8281344|0.89313203
17045|13753|437|1|2854|0.80692285|0.96920365|0.8281447|0.89313895
17046|13753|437|1|2855|0.8068755|0.96920365|0.8280949|0.8931099
17047|13754|437|1|2855|0.80688685|0.96920586|0.8281053|0.89311695
17048|13755|437|1|2855|0.8068982|0.969208|0.8281156|0.8931238
17049|13756|437|1|2855|0.8069095|0.96921015|0.82812595|0.8931308
17050|13757|437|1|2855|0.8069208|0.96921235|0.82813627|0.8931377
17051|13757|437|1|2856|0.8068735|0.96921235|0.82808644|0.8931087
17052|13758|437|1|2856|0.8068848|0.9692145|0.8280968|0.89311564
17053|13758|437|1|2857|0.8068375|0.9692145|0.8280469|0.8930866
17054|13759|437|1|2857|0.8068488|0.9692167|0.8280573|0.8930936
17055|13760|437|1|2857|0.80686015|0.96921885|0.82806766|0.89310056
17056|13761|437|1|2857|0.8068715|0.969221|0.828078|0.8931075
17057|13761|437|1|2858|0.8068242|0.969221|0.82802814|0.8930785
17058|13761|437|1|2859|0.8067769|0.969221|0.8279783|0.89304954
17059|13762|437|1|2859|0.8067882|0.9692232|0.8279887|0.89305645
17060|13762|437|1|2860|0.80674094|0.9692232|0.82793885|0.8930275
17061|13762|437|1|2861|0.8066936|0.9692232|0.8278891|0.8929985
17062|13763|437|1|2861|0.80670494|0.96922535|0.8278994|0.89300543
17063|13764|437|1|2861|0.80671626|0.9692275|0.82790977|0.89301234
17064|13765|437|1|2861|0.8067276|0.9692297|0.82792014|0.8930194
17065|13766|437|1|2861|0.8067389|0.96923184|0.82793045|0.89302623
17066|13767|437|1|2861|0.80675024|0.969234|0.8279408|0.89303315
17067|13768|437|1|2861|0.80676156|0.9692362|0.8279512|0.89304024
17068|13769|437|1|2861|0.8067729|0.96923834|0.8279615|0.89304703
17069|13770|437|1|2861|0.8067842|0.9692405|0.8279719|0.89305407
17070|13771|437|1|2861|0.80679554|0.9692427|0.8279822|0.893061
17071|13772|437|1|2861|0.80680686|0.96924484|0.82799256|0.8930679
17072|13773|437|1|2861|0.8068182|0.969247|0.82800287|0.89307487
17073|13774|437|1|2861|0.8068295|0.9692492|0.82801324|0.8930818
17074|13775|437|1|2861|0.80684084|0.96925133|0.82802355|0.89308876
17075|13776|437|1|2861|0.8068521|0.9692535|0.8280339|0.8930956
17076|13777|437|1|2861|0.8068634|0.9692557|0.82804424|0.8931026
17077|13778|437|1|2861|0.80687475|0.96925783|0.82805455|0.8931095
17078|13778|437|1|2862|0.8068275|0.96925783|0.82800484|0.8930806
17079|13778|437|1|2863|0.8067803|0.96925783|0.82795507|0.8930516
17080|13779|437|1|2863|0.80679154|0.96926|0.8279654|0.89305854
17081|13780|437|1|2863|0.80680287|0.9692621|0.82797575|0.89306545
17082|13780|437|1|2864|0.80675566|0.9692621|0.827926|0.89303654
17083|13781|437|1|2864|0.806767|0.9692643|0.8279363|0.8930434
17084|13782|437|1|2864|0.80677825|0.9692665|0.82794666|0.89305043
17085|13783|437|1|2864|0.8067896|0.9692686|0.827957|0.8930573
17086|13784|437|1|2864|0.8068009|0.9692708|0.82796735|0.89306426
17087|13785|437|1|2864|0.80681217|0.969273|0.82797766|0.8930712
17088|13785|437|1|2865|0.80676496|0.969273|0.82792795|0.89304227
17089|13786|437|1|2865|0.8067763|0.9692751|0.82793826|0.8930492
17090|13787|437|1|2865|0.8067876|0.96927726|0.8279486|0.8930561
17091|13788|437|1|2865|0.8067989|0.9692794|0.82795894|0.893063
17092|13789|437|1|2865|0.8068102|0.9692816|0.82796925|0.8930699
17093|13790|437|1|2865|0.8068215|0.96928376|0.82797956|0.89307684
17094|13791|437|1|2865|0.8068328|0.9692859|0.82798994|0.8930838
17095|13792|437|1|2865|0.8068441|0.96928805|0.82800025|0.8930907
17096|13793|437|1|2865|0.8068554|0.96929026|0.82801056|0.89309764
17097|13794|437|1|2865|0.8068667|0.9692924|0.8280209|0.8931046
17098|13794|437|1|2866|0.8068195|0.9692924|0.82797116|0.8930756
17099|13795|437|1|2866|0.8068308|0.96929455|0.82798153|0.8930826
17100|13796|437|1|2866|0.8068421|0.9692967|0.82799184|0.8930895
17101|13797|437|1|2866|0.8068534|0.96929884|0.82800215|0.8930964
17102|13798|437|1|2866|0.8068647|0.96930104|0.82801247|0.89310336
17103|13799|437|1|2866|0.806876|0.9693032|0.8280228|0.8931102
17104|13800|437|1|2866|0.80688727|0.96930534|0.82803315|0.8931172
17105|13801|437|1|2866|0.8068986|0.9693075|0.82804346|0.8931241
17106|13802|437|1|2866|0.80690986|0.9693096|0.8280538|0.893131
17107|13803|437|1|2866|0.8069211|0.9693118|0.8280641|0.8931379
17108|13803|437|1|2867|0.806874|0.9693118|0.8280144|0.893109
17109|13804|437|1|2867|0.80688524|0.969314|0.8280247|0.8931159
17110|13805|437|1|2867|0.80689657|0.9693161|0.82803506|0.8931229
17111|13806|437|1|2867|0.80690783|0.9693183|0.82804537|0.89312977
17112|13807|437|1|2867|0.8069191|0.9693204|0.8280557|0.8931367
17113|13807|437|1|2868|0.80687195|0.9693204|0.82800597|0.8931078
17114|13808|437|1|2868|0.8068833|0.96932256|0.8280163|0.8931147
17115|13809|437|1|2868|0.80689454|0.9693247|0.82802665|0.8931216
17116|13810|437|1|2868|0.8069058|0.96932685|0.82803696|0.8931286
17117|13811|437|1|2868|0.8069171|0.969329|0.8280472|0.8931354
17118|13812|437|1|2868|0.8069284|0.9693312|0.8280575|0.89314234
17119|13813|437|1|2868|0.80693966|0.96933335|0.82806784|0.89314926
17120|13814|437|1|2868|0.8069509|0.9693355|0.82807815|0.89315623
17121|13815|437|1|2868|0.8069622|0.96933764|0.82808846|0.8931631
17122|13815|437|1|2869|0.8069151|0.96933764|0.8280388|0.89313424
17123|13816|437|1|2869|0.80692637|0.9693398|0.8280491|0.8931411
17124|13816|438|1|2869|0.8068792|0.9692718|0.8280491|0.8931123
17125|13817|438|1|2869|0.8068905|0.9692739|0.82805943|0.89311916
17126|13818|438|1|2869|0.8069018|0.9692761|0.82806975|0.8931261
17127|13819|438|1|2869|0.8069131|0.9692783|0.82808006|0.89313304
17128|13820|438|1|2869|0.80692434|0.9692804|0.82809037|0.8931399
17129|13821|438|1|2869|0.8069356|0.96928257|0.8281007|0.8931468
17130|13822|438|1|2869|0.8069469|0.9692847|0.82811093|0.8931536
17131|13823|438|1|2869|0.80695814|0.96928686|0.82812124|0.8931606
17132|13824|438|1|2869|0.8069694|0.969289|0.82813156|0.8931675
17133|13825|438|1|2869|0.80698067|0.96929115|0.82814187|0.8931744
17134|13826|438|1|2869|0.80699193|0.9692933|0.8281521|0.89318126
17135|13826|438|1|2870|0.80694485|0.9692933|0.8281025|0.8931524
17136|13827|438|1|2870|0.8069561|0.9692955|0.82811284|0.89315933
17137|13828|438|1|2870|0.8069674|0.96929765|0.82812315|0.8931663
17138|13829|438|1|2870|0.80697864|0.9692998|0.8281334|0.89317316
17139|13830|438|1|2870|0.8069899|0.96930194|0.8281437|0.8931801
17140|13831|438|1|2870|0.8070012|0.9693041|0.828154|0.8931869
17141|13832|438|1|2870|0.80701244|0.96930623|0.8281643|0.89319384
17142|13833|438|1|2870|0.8070237|0.9693084|0.8281746|0.89320076
17143|13834|438|1|2870|0.80703497|0.9693105|0.82818484|0.8932076
17144|13834|439|1|2870|0.8069879|0.96924263|0.82818484|0.8931789
17145|13835|439|1|2870|0.80699915|0.9692448|0.82819515|0.8931857
17146|13836|439|1|2870|0.80701035|0.9692469|0.8282054|0.8931926
17147|13837|439|1|2870|0.8070216|0.96924907|0.8282157|0.89319944
17148|13838|439|1|2870|0.8070329|0.9692512|0.828226|0.89320636
17149|13839|439|1|2870|0.80704415|0.9692534|0.8282363|0.89321333
17150|13840|439|1|2870|0.8070554|0.96925557|0.82824653|0.8932202
17151|13841|439|1|2870|0.8070666|0.9692577|0.82825685|0.8932271
17152|13842|439|1|2870|0.8070779|0.96925986|0.8282671|0.8932339
17153|13843|439|1|2870|0.80708915|0.969262|0.8282774|0.8932408
17154|13843|439|1|2871|0.80704206|0.969262|0.8282278|0.893212
17155|13844|439|1|2871|0.8070533|0.96926415|0.8282381|0.89321893
17156|13844|439|1|2872|0.8070063|0.96926415|0.82818854|0.8931901
17157|13845|439|1|2872|0.80701756|0.9692663|0.82819885|0.893197
17158|13846|439|1|2872|0.8070288|0.96926844|0.8282091|0.8932039
17159|13847|439|1|2872|0.80704004|0.9692706|0.8282194|0.89321077
17160|13848|439|1|2872|0.8070513|0.9692728|0.82822967|0.8932177
17161|13849|439|1|2872|0.8070625|0.96927494|0.8282399|0.89322454
17162|13850|439|1|2872|0.8070738|0.9692771|0.8282502|0.8932315
