N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
18608|14280|1213|1|3114|0.7674656|0.92170656|0.82097274|0.86842823
18609|14281|1213|1|3114|0.7674781|0.9217116|0.82098305|0.8684363
18610|14282|1213|1|3114|0.7674906|0.9217167|0.8209933|0.86844426
18611|14283|1213|1|3114|0.7675031|0.92172176|0.8210036|0.86845225
18612|14284|1213|1|3114|0.7675156|0.92172676|0.8210139|0.8684603
18613|14285|1213|1|3114|0.76752806|0.9217318|0.8210242|0.8684682
18614|14286|1213|1|3114|0.7675406|0.9217369|0.8210345|0.8684762
18615|14287|1213|1|3114|0.76755303|0.92174196|0.82104474|0.8684843
18616|14288|1213|1|3114|0.76756555|0.92174697|0.82105505|0.86849225
18617|14289|1213|1|3114|0.767578|0.92175204|0.8210653|0.8685002
18618|14289|1213|1|3115|0.7675368|0.92175204|0.82101816|0.8684738
18619|14289|1213|1|3116|0.7674956|0.92175204|0.820971|0.8684475
18620|14289|1214|1|3116|0.7674543|0.92169255|0.820971|0.868421
18621|14290|1214|1|3116|0.76746684|0.9216976|0.82098126|0.868429
18622|14291|1214|1|3116|0.7674793|0.9217027|0.8209916|0.86843705
18623|14292|1214|1|3116|0.7674918|0.92170775|0.8210018|0.86844504
18624|14293|1214|1|3116|0.7675043|0.92171276|0.82101214|0.868453
18625|14293|1214|1|3117|0.7674631|0.92171276|0.820965|0.8684267
18626|14294|1214|1|3117|0.76747555|0.9217178|0.82097524|0.8684346
18627|14295|1214|1|3117|0.76748806|0.9217229|0.82098556|0.86844265
18628|14296|1214|1|3117|0.7675005|0.9217279|0.8209958|0.8684506
18629|14297|1214|1|3117|0.76751304|0.92173296|0.82100606|0.8684586
18630|14298|1214|1|3117|0.7675255|0.921738|0.8210164|0.8684666
18631|14298|1215|1|3117|0.7674843|0.9216786|0.8210164|0.8684402
18632|14299|1215|1|3117|0.76749676|0.92168367|0.8210266|0.86844814
18633|14299|1215|1|3118|0.7674556|0.92168367|0.8209795|0.8684218
18634|14300|1215|1|3118|0.7674681|0.9216887|0.8209898|0.8684299
18635|14300|1215|1|3119|0.7674269|0.9216887|0.82094264|0.8684035
18636|14300|1216|1|3119|0.7673857|0.9216293|0.82094264|0.8683771
18637|14301|1216|1|3119|0.7673982|0.9216343|0.82095295|0.8683851
18638|14302|1216|1|3119|0.7674107|0.9216394|0.8209632|0.8683931
18639|14303|1216|1|3119|0.76742315|0.92164445|0.82097346|0.8684011
18640|14303|1216|1|3120|0.76738197|0.92164445|0.82092637|0.8683747
18641|14304|1216|1|3120|0.7673944|0.92164946|0.8209366|0.8683827
18642|14305|1216|1|3120|0.76740694|0.9216545|0.82094693|0.86839074
18643|14306|1216|1|3120|0.7674194|0.9216596|0.8209572|0.86839867
18644|14307|1216|1|3120|0.76743186|0.92166466|0.82096744|0.8684066
18645|14308|1216|1|3120|0.7674444|0.92166966|0.82097775|0.8684147
18646|14308|1217|1|3120|0.7674032|0.9216103|0.82097775|0.8683883
18647|14309|1217|1|3120|0.76741564|0.92161536|0.820988|0.8683963
18648|14310|1217|1|3120|0.76742816|0.9216204|0.82099825|0.8684043
18649|14311|1217|1|3120|0.7674406|0.92162544|0.82100856|0.86841226
18650|14311|1217|1|3121|0.7673995|0.92162544|0.8209615|0.868386
18651|14311|1217|1|3122|0.7673583|0.92162544|0.8209143|0.86835957
18652|14311|1217|1|3123|0.7673172|0.92162544|0.8208673|0.8683333
18653|14311|1217|1|3124|0.76727605|0.92162544|0.8208202|0.8683069
18654|14311|1217|1|3125|0.7672349|0.92162544|0.8207731|0.8682806
18655|14311|1218|1|3125|0.7671938|0.9215661|0.8207731|0.86825424
18656|14311|1218|1|3126|0.76715267|0.9215661|0.82072604|0.8682279
18657|14311|1218|1|3127|0.76711154|0.9215661|0.82067895|0.86820155
18658|14311|1218|1|3128|0.7670704|0.9215661|0.8206319|0.86817527
18659|14311|1218|1|3129|0.76702935|0.9215661|0.82058483|0.86814886
18660|14312|1218|1|3129|0.7670418|0.92157114|0.82059515|0.86815685
18661|14313|1218|1|3129|0.76705426|0.9215762|0.82060546|0.86816484
18662|14314|1218|1|3129|0.7670668|0.92158127|0.8206157|0.8681729
18663|14314|1218|1|3130|0.76702565|0.92158127|0.8205687|0.86814654
18664|14314|1218|1|3131|0.7669846|0.92158127|0.82052165|0.86812025
18665|14315|1218|1|3131|0.76699704|0.9215863|0.8205319|0.86812824
18666|14315|1218|1|3132|0.766956|0.9215863|0.8204849|0.8681019
18667|14316|1218|1|3132|0.7669684|0.92159134|0.8204952|0.8681099
18668|14316|1218|1|3133|0.76692736|0.92159134|0.82044816|0.8680836
18669|14316|1218|1|3134|0.7668863|0.92159134|0.82040113|0.86805725
18670|14316|1218|1|3135|0.7668452|0.92159134|0.82035416|0.8680309
18671|14316|1218|1|3136|0.76680416|0.92159134|0.82030714|0.86800456
18672|14317|1218|1|3136|0.7668166|0.9215964|0.82031745|0.8680126
18673|14317|1218|1|3137|0.76677555|0.9215964|0.8202704|0.86798626
18674|14318|1218|1|3137|0.76678807|0.9216014|0.82028073|0.86799437
18675|14319|1218|1|3137|0.7668005|0.9216065|0.82029104|0.8680023
18676|14320|1218|1|3137|0.76681304|0.92161155|0.8203013|0.8680103
18677|14321|1218|1|3137|0.7668255|0.92161655|0.8203116|0.8680183
18678|14322|1218|1|3137|0.766838|0.9216216|0.8203219|0.86802626
18679|14322|1218|1|3138|0.76679695|0.9216216|0.8202749|0.868
18680|14323|1218|1|3138|0.7668094|0.9216267|0.8202852|0.86800796
18681|14323|1218|1|3139|0.7667684|0.9216267|0.82023823|0.8679817
18682|14324|1218|1|3139|0.76678085|0.9216317|0.82024854|0.8679898
18683|14325|1218|1|3139|0.7667934|0.92163676|0.8202588|0.8679977
18684|14326|1218|1|3139|0.7668058|0.92164177|0.8202691|0.86800563
18685|14326|1218|1|3140|0.76676476|0.92164177|0.82022214|0.86797935
18686|14327|1218|1|3140|0.7667773|0.92164683|0.82023245|0.86798745
18687|14328|1218|1|3140|0.76678973|0.9216519|0.8202427|0.8679954
18688|14329|1218|1|3140|0.76680225|0.9216569|0.820253|0.86800337
18689|14330|1218|1|3140|0.7668147|0.921662|0.8202633|0.8680115
18690|14331|1218|1|3140|0.76682717|0.921667|0.8202736|0.8680194
18691|14332|1218|1|3140|0.7668397|0.92167205|0.8202839|0.8680273
18692|14333|1218|1|3140|0.76685214|0.92167705|0.82029414|0.8680353
18693|14334|1218|1|3140|0.7668646|0.9216821|0.82030445|0.8680434
18694|14335|1218|1|3140|0.76687706|0.9216871|0.82031476|0.86805135
18695|14336|1218|1|3140|0.7668896|0.9216922|0.820325|0.86805934
18696|14337|1218|1|3140|0.766902|0.9216972|0.82033527|0.86806726
18697|14338|1218|1|3140|0.7669145|0.92170227|0.8203456|0.8680754
18698|14339|1218|1|3140|0.76692694|0.9217073|0.82035583|0.86808336
18699|14340|1218|1|3140|0.7669394|0.9217123|0.82036614|0.8680913
18700|14340|1218|1|3141|0.7668984|0.9217123|0.8203192|0.868065
18701|14340|1218|1|3142|0.7668574|0.9217123|0.82027227|0.86803865
18702|14340|1219|1|3142|0.7668164|0.9216531|0.82027227|0.8680125
18703|14341|1219|1|3142|0.76682884|0.9216581|0.8202826|0.8680204
18704|14341|1219|1|3143|0.7667878|0.9216581|0.82023567|0.8679942
18705|14342|1219|1|3143|0.76680034|0.9216631|0.8202459|0.8680021
18706|14342|1220|1|3143|0.76675934|0.9216039|0.8202459|0.8679759
18707|14342|1220|1|3144|0.7667183|0.9216039|0.820199|0.8679496
18708|14343|1220|1|3144|0.7667308|0.9216089|0.8202093|0.8679577
18709|14344|1220|1|3144|0.7667433|0.921614|0.8202196|0.86796564
18710|14345|1220|1|3144|0.76675576|0.921619|0.8202299|0.86797357
18711|14346|1220|1|3144|0.7667682|0.92162406|0.82024014|0.8679816
18712|14347|1220|1|3144|0.7667807|0.9216291|0.8202504|0.8679896
18713|14347|1220|1|3145|0.7667397|0.9216291|0.82020354|0.8679634
18714|14348|1220|1|3145|0.7667522|0.92163414|0.8202138|0.8679713
18715|14349|1220|1|3145|0.76676464|0.92163914|0.8202241|0.8679793
18716|14349|1221|1|3145|0.76672363|0.92157996|0.8202241|0.86795306
18717|14349|1221|1|3146|0.7666827|0.92157996|0.8201772|0.8679268
18718|14350|1221|1|3146|0.76669514|0.921585|0.82018745|0.8679348
18719|14351|1221|1|3146|0.7667076|0.92159003|0.82019776|0.8679428
18720|14351|1221|1|3147|0.76666665|0.92159003|0.82015085|0.8679165
18721|14352|1221|1|3147|0.7666791|0.9215951|0.82016116|0.8679246
18722|14353|1221|1|3147|0.76669157|0.9216001|0.8201714|0.8679325
18723|14354|1221|1|3147|0.7667041|0.9216051|0.8201817|0.86794055
18724|14355|1221|1|3147|0.76671654|0.9216102|0.820192|0.8679485
18725|14356|1221|1|3147|0.766729|0.9216152|0.82020223|0.8679564
18726|14356|1222|1|3147|0.76668805|0.92155606|0.82020223|0.86793023
18727|14357|1222|1|3147|0.7667005|0.92156106|0.82021254|0.8679382
18728|14358|1222|1|3147|0.76671296|0.9215661|0.8202228|0.8679462
18729|14359|1222|1|3147|0.7667254|0.92157114|0.82023305|0.86795425
18730|14360|1222|1|3147|0.7667379|0.9215762|0.82024336|0.8679622
18731|14361|1222|1|3147|0.76675034|0.9215812|0.8202536|0.8679701
18732|14362|1222|1|3147|0.76676273|0.9215862|0.82026386|0.8679781
18733|14362|1222|1|3148|0.76672184|0.9215862|0.820217|0.86795187
18734|14363|1222|1|3148|0.7667343|0.9215913|0.82022727|0.86795986
18735|14364|1222|1|3148|0.76674676|0.9215963|0.8202376|0.86796784
18736|14365|1222|1|3148|0.76675916|0.92160136|0.8202478|0.86797583
18737|14366|1222|1|3148|0.7667716|0.92160636|0.8202581|0.86798376
18738|14367|1222|1|3148|0.7667841|0.92161137|0.82026833|0.8679918
18739|14368|1222|1|3148|0.7667965|0.92161644|0.8202786|0.8679998
18740|14369|1222|1|3148|0.766809|0.92162144|0.82028884|0.8680078
18741|14370|1222|1|3148|0.7668214|0.92162645|0.82029915|0.8680157
18742|14371|1222|1|3148|0.76683384|0.9216315|0.8203094|0.86802363
18743|14372|1222|1|3148|0.7668463|0.9216365|0.82031965|0.8680317
18744|14373|1222|1|3148|0.76685876|0.9216415|0.8203299|0.8680396
18745|14374|1222|1|3148|0.76687115|0.9216466|0.82034016|0.8680476
18746|14375|1222|1|3148|0.7668836|0.9216516|0.8203504|0.8680556
18747|14376|1222|1|3148|0.766896|0.9216566|0.82036066|0.8680635
18748|14377|1222|1|3148|0.76690847|0.9216616|0.8203709|0.8680715
18749|14378|1222|1|3148|0.7669209|0.9216667|0.82038116|0.86807954
18750|14378|1222|1|3149|0.76688|0.9216667|0.8203343|0.8680532
18751|14379|1222|1|3149|0.76689243|0.9216717|0.82034457|0.8680612
18752|14379|1223|1|3149|0.76685154|0.9216126|0.82034457|0.868035
18753|14380|1223|1|3149|0.76686394|0.9216176|0.8203548|0.86804295
18754|14380|1223|1|3150|0.76682305|0.9216176|0.820308|0.8680168
18755|14381|1223|1|3150|0.7668355|0.92162263|0.8203183|0.8680247
18756|14381|1223|1|3151|0.7667946|0.92162263|0.8202715|0.86799854
18757|14382|1223|1|3151|0.7668071|0.9216277|0.82028174|0.86800647
18758|14382|1223|1|3152|0.7667662|0.9216277|0.82023495|0.8679803
18759|14383|1223|1|3152|0.7667786|0.9216327|0.8202452|0.8679883
18760|14383|1223|1|3153|0.76673776|0.9216327|0.8201985|0.8679621
18761|14383|1224|1|3153|0.7666969|0.92157364|0.8201985|0.86793596
18762|14384|1224|1|3153|0.7667093|0.9215787|0.8202087|0.86794394
18763|14385|1224|1|3153|0.7667217|0.9215837|0.820219|0.86795187
18764|14385|1224|1|3154|0.7666809|0.9215837|0.8201722|0.86792564
18765|14385|1224|1|3155|0.76664|0.9215837|0.8201254|0.8678995
18766|14386|1224|1|3155|0.76665246|0.9215887|0.82013565|0.86790746
18767|14387|1224|1|3155|0.76666486|0.9215937|0.82014596|0.8679154
18768|14388|1224|1|3155|0.7666773|0.9215988|0.8201562|0.8679234
18769|14388|1224|1|3156|0.7666365|0.9215988|0.8201094|0.8678972
18770|14388|1224|1|3157|0.7665956|0.9215988|0.8200627|0.867871
18771|14389|1224|1|3157|0.76660806|0.9216038|0.82007295|0.867879
18772|14390|1224|1|3157|0.7666205|0.9216088|0.8200832|0.86788696
18773|14391|1224|1|3157|0.7666329|0.9216138|0.82009345|0.8678949
18774|14392|1224|1|3157|0.7666454|0.9216189|0.8201037|0.86790293
18775|14392|1224|1|3158|0.76660454|0.9216189|0.820057|0.86787677
18776|14393|1224|1|3158|0.76661694|0.9216239|0.8200672|0.86788476
18777|14394|1224|1|3158|0.7666294|0.9216289|0.8200775|0.8678927
18778|14395|1224|1|3158|0.7666418|0.9216339|0.82008773|0.8679006
18779|14396|1224|1|3158|0.76665425|0.9216389|0.820098|0.8679086
18780|14397|1224|1|3158|0.76666665|0.9216439|0.82010823|0.8679165
18781|14398|1224|1|3158|0.7666791|0.921649|0.8201185|0.8679246
18782|14399|1224|1|3158|0.7666915|0.921654|0.82012874|0.86793256
18783|14400|1224|1|3158|0.76670396|0.921659|0.820139|0.8679405
18784|14401|1224|1|3158|0.76671636|0.921664|0.8201492|0.8679484
18785|14401|1225|1|3158|0.76667553|0.921605|0.8201492|0.86792225
18786|14402|1225|1|3158|0.7666879|0.92161006|0.82015944|0.8679302
18787|14402|1225|1|3159|0.76664716|0.92161006|0.82011276|0.86790407
18788|14403|1225|1|3159|0.76665956|0.92161506|0.820123|0.86791205
18789|14404|1225|1|3159|0.766672|0.9216201|0.8201332|0.8679199
18790|14404|1225|1|3160|0.7666312|0.9216201|0.82008654|0.8678939
18791|14404|1226|1|3160|0.7665904|0.9215611|0.82008654|0.8678677
18792|14405|1226|1|3160|0.7666028|0.9215661|0.8200968|0.86787564
18793|14406|1226|1|3160|0.7666152|0.92157114|0.82010704|0.86788356
18794|14406|1227|1|3160|0.76657444|0.9215122|0.82010704|0.86785746
18795|14407|1227|1|3160|0.76658684|0.9215172|0.8201173|0.86786544
18796|14408|1227|1|3160|0.7665993|0.9215222|0.8201275|0.8678734
18797|14409|1227|1|3160|0.7666117|0.92152727|0.82013774|0.8678813
18798|14410|1227|1|3160|0.7666241|0.9215323|0.820148|0.86788934
18799|14411|1227|1|3160|0.76663655|0.9215373|0.82015824|0.8678973
18800|14412|1227|1|3160|0.76664895|0.9215423|0.82016844|0.86790526
18801|14412|1227|1|3161|0.7666082|0.9215423|0.82012177|0.86787903
18802|14413|1227|1|3161|0.7666206|0.9215473|0.820132|0.867887
18803|14414|1227|1|3161|0.766633|0.92155236|0.82014227|0.867895
18804|14415|1227|1|3161|0.7666454|0.92155737|0.82015246|0.86790293
18805|14415|1227|1|3162|0.7666046|0.92155737|0.8201058|0.8678768
18806|14415|1227|1|3163|0.7665639|0.92155737|0.8200592|0.8678507
18807|14415|1227|1|3164|0.7665231|0.92155737|0.8200125|0.86782455
18808|14416|1227|1|3164|0.7665355|0.9215624|0.82002276|0.86783254
18809|14416|1228|1|3164|0.76649475|0.9215034|0.82002276|0.86780643
18810|14416|1228|1|3165|0.76645404|0.9215034|0.8199761|0.86778027
18811|14417|1228|1|3165|0.76646644|0.9215085|0.81998634|0.8677882
18812|14418|1228|1|3165|0.76647884|0.9215135|0.8199966|0.8677962
18813|14418|1229|1|3165|0.7664381|0.9214546|0.8199966|0.8677701
18814|14419|1229|1|3165|0.7664505|0.9214596|0.82000685|0.867778
18815|14419|1229|1|3166|0.76640975|0.9214596|0.8199602|0.8677519
18816|14420|1229|1|3166|0.7664222|0.9214646|0.8199704|0.8677599
18817|14421|1229|1|3166|0.7664346|0.9214696|0.8199807|0.8677678
18818|14422|1229|1|3166|0.766447|0.9214747|0.8199909|0.86777586
18819|14423|1229|1|3166|0.7664594|0.9214797|0.8200011|0.8677838
18820|14424|1229|1|3166|0.76647186|0.9214847|0.8200114|0.8677917
18821|14425|1229|1|3166|0.76648426|0.9214897|0.8200216|0.8677997
18822|14425|1229|1|3167|0.76644355|0.9214897|0.81997496|0.8677736
18823|14425|1230|1|3167|0.7664028|0.9214308|0.81997496|0.8677475
18824|14426|1230|1|3167|0.76641524|0.9214359|0.8199852|0.8677554
18825|14426|1231|1|3167|0.7663745|0.921377|0.8199852|0.8677293
18826|14426|1232|1|3167|0.7663338|0.9213182|0.8199852|0.8677032
18827|14427|1232|1|3167|0.7663462|0.9213232|0.81999546|0.8677111
18828|14428|1232|1|3167|0.7663586|0.92132825|0.82000566|0.8677191
18829|14429|1232|1|3167|0.766371|0.92133325|0.8200159|0.8677271
18830|14430|1232|1|3167|0.7663834|0.92133826|0.82002616|0.867735
18831|14431|1232|1|3167|0.7663958|0.92134327|0.82003635|0.86774296
18832|14432|1232|1|3167|0.76640826|0.92134833|0.8200466|0.86775094
18833|14433|1232|1|3167|0.76642066|0.92135334|0.8200568|0.86775887
18834|14434|1232|1|3167|0.76643306|0.92135835|0.82006705|0.86776686
18835|14435|1232|1|3167|0.76644546|0.92136335|0.82007724|0.86777484
18836|14436|1232|1|3167|0.76645786|0.9213684|0.8200875|0.8677828
18837|14437|1232|1|3167|0.76647025|0.9213734|0.8200977|0.8677907
18838|14438|1232|1|3167|0.76648265|0.92137843|0.82010794|0.8677987
18839|14439|1232|1|3167|0.76649505|0.92138344|0.8201181|0.86780655
18840|14440|1232|1|3167|0.76650745|0.92138845|0.8201284|0.86781454
18841|14441|1232|1|3167|0.76651984|0.92139345|0.8201386|0.8678224
18842|14442|1232|1|3167|0.76653224|0.9213985|0.82014877|0.8678304
18843|14443|1232|1|3167|0.7665446|0.9214035|0.820159|0.8678384
18844|14444|1232|1|3167|0.766557|0.92140853|0.8201692|0.8678463
18845|14445|1232|1|3167|0.7665694|0.92141354|0.8201794|0.8678543
18846|14446|1232|1|3167|0.7665818|0.92141855|0.82018965|0.8678622
18847|14447|1232|1|3167|0.7665942|0.92142355|0.82019985|0.8678701
18848|14448|1232|1|3167|0.7666065|0.92142856|0.82021004|0.867878
18849|14448|1232|1|3168|0.76656586|0.92142856|0.8201635|0.867852
18850|14448|1233|1|3168|0.7665252|0.9213698|0.8201635|0.8678259
18851|14449|1233|1|3168|0.7665376|0.9213748|0.8201737|0.8678338
18852|14450|1233|1|3168|0.76654994|0.92137986|0.8201839|0.8678417
18853|14451|1233|1|3168|0.76656234|0.9213849|0.8201941|0.86784977
18854|14452|1233|1|3168|0.76657474|0.9213899|0.8202043|0.8678577
18855|14453|1233|1|3168|0.76658714|0.9213949|0.8202145|0.8678657
18856|14454|1233|1|3168|0.7665995|0.9213999|0.8202247|0.86787355
18857|14455|1233|1|3168|0.7666119|0.9214049|0.8202349|0.8678815
18858|14456|1233|1|3168|0.7666243|0.9214099|0.82024515|0.8678894
18859|14457|1233|1|3168|0.7666366|0.9214149|0.82025534|0.86789733
18860|14458|1233|1|3168|0.766649|0.9214199|0.82026553|0.8679053
18861|14458|1233|1|3169|0.76660836|0.9214199|0.820219|0.8678792
18862|14459|1233|1|3169|0.7666207|0.9214249|0.8202292|0.86788714
18863|14460|1233|1|3169|0.7666331|0.92142993|0.82023937|0.86789507
18864|14461|1233|1|3169|0.7666455|0.92143494|0.82024956|0.86790305
18865|14462|1233|1|3169|0.7666578|0.92143995|0.82025975|0.8679109
18866|14463|1233|1|3169|0.7666702|0.92144495|0.82026994|0.86791885
18867|14464|1233|1|3169|0.76668257|0.92144996|0.82028013|0.8679268
18868|14465|1233|1|3169|0.76669496|0.92145497|0.8202903|0.8679347
18869|14466|1233|1|3169|0.7667073|0.92146|0.8203005|0.86794263
18870|14467|1233|1|3169|0.76671964|0.921465|0.8203107|0.8679505
18871|14468|1233|1|3169|0.76673204|0.92147|0.8203209|0.8679585
18872|14468|1234|1|3169|0.7666914|0.9214113|0.8203209|0.8679325
18873|14469|1234|1|3169|0.7667038|0.9214163|0.8203311|0.86794037
18874|14470|1234|1|3169|0.7667161|0.9214213|0.8203413|0.8679483
18875|14471|1234|1|3169|0.76672846|0.9214263|0.8203515|0.8679562
18876|14472|1234|1|3169|0.76674086|0.9214313|0.8203617|0.8679642
18877|14473|1234|1|3169|0.7667532|0.9214363|0.82037187|0.8679721
18878|14474|1234|1|3169|0.76676553|0.9214413|0.820382|0.86798
18879|14475|1234|1|3169|0.7667779|0.9214463|0.8203922|0.8679879
18880|14476|1234|1|3169|0.7667903|0.92145133|0.8204024|0.86799586
18881|14476|1234|1|3170|0.7667496|0.92145133|0.8203559|0.8679698
18882|14477|1234|1|3170|0.766762|0.9214563|0.8203661|0.86797774
18883|14477|1234|1|3171|0.76672137|0.9214563|0.8203196|0.8679517
18884|14478|1234|1|3171|0.76673377|0.9214613|0.8203298|0.8679596
18885|14479|1234|1|3171|0.7667461|0.9214663|0.8203399|0.8679675
18886|14480|1234|1|3171|0.76675844|0.9214713|0.8203501|0.86797535
18887|14481|1234|1|3171|0.7667708|0.9214763|0.8203603|0.8679834
18888|14482|1234|1|3171|0.7667831|0.9214813|0.8203705|0.8679912
18889|14483|1234|1|3171|0.7667955|0.9214863|0.8203806|0.86799914
18890|14484|1234|1|3171|0.76680785|0.92149127|0.8203908|0.86800706
18891|14485|1234|1|3171|0.7668202|0.9214963|0.820401|0.86801493
18892|14486|1234|1|3171|0.76683253|0.9215013|0.82041115|0.8680229
18893|14487|1234|1|3171|0.76684487|0.9215063|0.82042134|0.8680308
18894|14488|1234|1|3171|0.7668572|0.92151123|0.82043153|0.8680387
18895|14489|1234|1|3171|0.76686954|0.92151624|0.82044166|0.8680466
18896|14490|1234|1|3171|0.7668819|0.92152125|0.82045186|0.8680545
18897|14491|1234|1|3171|0.7668942|0.92152625|0.820462|0.8680625
18898|14492|1234|1|3171|0.76690656|0.9215312|0.8204722|0.86807024
18899|14493|1234|1|3171|0.7669189|0.9215362|0.8204823|0.86807823
18900|14494|1234|1|3171|0.76693124|0.9215412|0.8204925|0.8680861
18901|14495|1234|1|3171|0.7669436|0.92154616|0.82050264|0.868094
18902|14496|1234|1|3171|0.76695585|0.92155117|0.82051283|0.86810195
18903|14497|1234|1|3171|0.7669682|0.9215562|0.82052296|0.8681098
18904|14498|1234|1|3171|0.7669805|0.9215611|0.82053316|0.86811775
18905|14499|1234|1|3171|0.76699287|0.9215661|0.8205433|0.86812556
18906|14499|1235|1|3171|0.7669523|0.92150754|0.8205433|0.8680996
18907|14499|1236|1|3171|0.76691175|0.921449|0.8205433|0.86807364
18908|14500|1236|1|3171|0.766924|0.921454|0.8205534|0.8680815
18909|14501|1236|1|3171|0.76693636|0.92145896|0.8205636|0.86808944
18910|14501|1236|1|3172|0.76689583|0.92145896|0.8205172|0.8680635
18911|14501|1236|1|3173|0.76685524|0.92145896|0.82047075|0.86803746
18912|14502|1236|1|3173|0.7668676|0.92146397|0.8204809|0.8680454
18913|14503|1236|1|3173|0.7668799|0.921469|0.8204911|0.8680533
18914|14504|1236|1|3173|0.76689225|0.921474|0.8205012|0.8680611
18915|14505|1236|1|3173|0.7669046|0.9214789|0.82051134|0.868069
18916|14506|1236|1|3173|0.7669169|0.92148393|0.82052153|0.868077
18917|14507|1236|1|3173|0.7669292|0.92148894|0.82053167|0.86808485
18918|14508|1236|1|3173|0.76694155|0.9214939|0.8205418|0.8680928
18919|14509|1236|1|3173|0.7669539|0.9214989|0.820552|0.86810064
18920|14510|1236|1|3173|0.76696616|0.9215039|0.8205621|0.8681086
18921|14511|1236|1|3173|0.7669785|0.92150885|0.82057226|0.8681164
18922|14511|1237|1|3173|0.766938|0.9214503|0.82057226|0.86809045
18923|14512|1237|1|3173|0.76695025|0.9214553|0.8205824|0.8680983
18924|14513|1237|1|3173|0.7669626|0.92146033|0.8205926|0.86810625
18925|14513|1237|1|3174|0.76692206|0.92146033|0.82054615|0.8680802
18926|14514|1237|1|3174|0.7669344|0.9214653|0.8205563|0.8680881
18927|14515|1237|1|3174|0.7669467|0.9214703|0.8205665|0.868096
18928|14516|1237|1|3174|0.766959|0.9214753|0.8205766|0.868104
18929|14516|1237|1|3175|0.7669185|0.9214753|0.82053024|0.86807793
18930|14517|1237|1|3175|0.7669308|0.92148024|0.82054037|0.86808586
18931|14518|1237|1|3175|0.7669431|0.92148525|0.8205505|0.8680937
18932|14519|1237|1|3175|0.76695544|0.92149025|0.82056063|0.86810166
18933|14519|1237|1|3176|0.7669149|0.92149025|0.82051426|0.86807567
18934|14520|1237|1|3176|0.76692724|0.9214952|0.8205244|0.86808354
18935|14521|1237|1|3176|0.7669395|0.9215002|0.8205345|0.86809146
18936|14522|1237|1|3176|0.76695186|0.92150515|0.8205447|0.86809933
18937|14523|1237|1|3176|0.76696414|0.92151016|0.82055485|0.8681073
18938|14524|1237|1|3176|0.7669765|0.9215151|0.820565|0.86811507
18939|14525|1237|1|3176|0.76698875|0.9215201|0.8205751|0.868123
18940|14526|1237|1|3176|0.76700103|0.92152506|0.82058525|0.8681309
18941|14527|1237|1|3176|0.7670134|0.92153007|0.8205954|0.86813873
18942|14528|1237|1|3176|0.76702565|0.9215351|0.8206055|0.86814666
18943|14529|1237|1|3176|0.7670379|0.92154|0.82061565|0.8681545
18944|14529|1238|1|3176|0.76699746|0.92148155|0.82061565|0.8681286
18945|14530|1238|1|3176|0.7670098|0.92148656|0.8206258|0.8681364
18946|14530|1238|1|3177|0.76696926|0.92148656|0.8205794|0.86811054
18947|14531|1238|1|3177|0.7669816|0.92149156|0.82058954|0.8681184
18948|14532|1238|1|3177|0.7669939|0.9214965|0.8205997|0.8681263
18949|14533|1238|1|3177|0.76700616|0.9215015|0.8206098|0.86813414
18950|14534|1238|1|3177|0.7670185|0.92150646|0.82061994|0.868142
18951|14535|1238|1|3177|0.7670308|0.9215115|0.8206301|0.86815
18952|14536|1238|1|3177|0.76704305|0.9215164|0.8206402|0.86815774
18953|14537|1238|1|3177|0.76705533|0.92152137|0.82065034|0.8681656
18954|14538|1238|1|3177|0.7670676|0.9215264|0.8206605|0.8681736
18955|14539|1238|1|3177|0.76707995|0.9215313|0.8206706|0.86818147
18956|14539|1239|1|3177|0.7670395|0.92147297|0.8206706|0.8681555
18957|14540|1239|1|3177|0.76705176|0.9214779|0.8206807|0.8681633
18958|14541|1239|1|3177|0.76706403|0.92148286|0.8206908|0.8681712
18959|14542|1239|1|3177|0.7670763|0.92148787|0.82070094|0.8681791
18960|14543|1239|1|3177|0.7670886|0.9214928|0.8207111|0.86818695
18961|14544|1239|1|3177|0.7671009|0.9214978|0.82072115|0.8681948
18962|14545|1239|1|3177|0.76711315|0.92150277|0.8207313|0.86820275
18963|14545|1239|1|3178|0.76707274|0.92150277|0.82068497|0.8681768
18964|14546|1239|1|3178|0.767085|0.9215078|0.8206951|0.8681847
18965|14547|1239|1|3178|0.7670973|0.9215127|0.82070524|0.8681925
18966|14547|1239|1|3179|0.7670568|0.9215127|0.8206589|0.8681666
18967|14548|1239|1|3179|0.7670691|0.9215177|0.82066905|0.86817455
18968|14549|1239|1|3179|0.7670814|0.9215227|0.8206791|0.8681823
18969|14549|1239|1|3180|0.76704097|0.9215227|0.8206329|0.86815643
18970|14549|1239|1|3181|0.76700056|0.9215227|0.82058656|0.8681305
18971|14549|1239|1|3182|0.7669601|0.9215227|0.8205403|0.86810464
18972|14550|1239|1|3182|0.76697236|0.9215276|0.82055044|0.8681125
18973|14551|1239|1|3182|0.76698464|0.92153263|0.8205605|0.86812043
18974|14551|1239|1|3183|0.7669442|0.92153263|0.82051426|0.86809456
18975|14552|1239|1|3183|0.7669565|0.9215376|0.8205244|0.8681024
18976|14553|1239|1|3183|0.7669688|0.9215425|0.8205345|0.8681102
