N|Acuraccy|Precision|Recall|F-Measure
370|0.56857145|0.8041237|0.57992566|0.67386603
371|0.56980056|0.8051282|0.58148146|0.6752688
372|0.57102275|0.8051282|0.58148146|0.6752688
373|0.5694051|0.8010204|0.58148146|0.6738197
374|0.5706215|0.80203044|0.5830258|0.6752137
375|0.5690141|0.80203044|0.5808824|0.67377394
376|0.5674157|0.80203044|0.5787546|0.67234045
377|0.5686275|0.80203044|0.5787546|0.67234045
378|0.56703913|0.7979798|0.5787546|0.6709129
379|0.5682451|0.7979798|0.5787546|0.6709129
380|0.56666666|0.7979798|0.57664233|0.6694915
381|0.565097|0.79396987|0.57664233|0.66807616
382|0.56629837|0.795|0.5781818|0.66947365
383|0.56749314|0.7960199|0.5797101|0.6708595
384|0.5686813|0.7970297|0.5812274|0.6722338
385|0.569863|0.79802954|0.5827338|0.67359674
386|0.57103825|0.79802954|0.5827338|0.67359674
387|0.5722071|0.79901963|0.5842294|0.6749483
388|0.57336956|0.8|0.5857143|0.67628866
389|0.5718157|0.8|0.5836299|0.67489713
390|0.57297295|0.8|0.5836299|0.67489713
391|0.574124|0.8|0.5836299|0.67489713
392|0.5752688|0.8|0.5836299|0.67489713
393|0.57372653|0.8|0.58156025|0.6735112
394|0.5748663|0.8|0.58156025|0.6735112
395|0.5733333|0.8|0.5795053|0.6721311
396|0.5744681|0.8|0.5795053|0.6721311
397|0.5755968|0.80097085|0.5809859|0.67346936
398|0.5740741|0.80097085|0.57894737|0.67209774
399|0.5751979|0.80097085|0.57894737|0.67209774
400|0.57631576|0.8019324|0.5804196|0.67342806
401|0.5748032|0.8019324|0.5783972|0.6720648
402|0.57591623|0.8019324|0.5783972|0.6720648
403|0.5744125|0.8019324|0.5763889|0.6707071
404|0.5729167|0.8019324|0.57439446|0.66935486
405|0.5714286|0.8019324|0.5724138|0.668008
406|0.5699482|0.8019324|0.5704467|0.6666667
407|0.5710594|0.8019324|0.5704467|0.6666667
408|0.56958765|0.8019324|0.5684931|0.6653307
409|0.5681234|0.8019324|0.5665529|0.66400003
410|0.56666666|0.8019324|0.56462586|0.66267467
411|0.5652174|0.8019324|0.56271183|0.66135454
412|0.56377554|0.8019324|0.5608108|0.66003984
413|0.562341|0.8019324|0.5589225|0.65873015
414|0.5609137|0.8019324|0.557047|0.65742576
415|0.5620253|0.80288464|0.5585284|0.6587772
416|0.56060606|0.80288464|0.5566667|0.6574803
417|0.55919397|0.80288464|0.55481726|0.6561886
418|0.55778897|0.80288464|0.5529801|0.6549019
419|0.556391|0.80288464|0.5511551|0.65362036
420|0.555|0.80288464|0.5493421|0.65234375
421|0.5561097|0.80288464|0.5493421|0.65234375
422|0.55472636|0.80288464|0.54754096|0.65107214
423|0.55583125|0.80382776|0.54901963|0.65242726
424|0.5569307|0.8047619|0.5504886|0.65377176
425|0.5555556|0.8047619|0.5487013|0.6525096
426|0.5541872|0.8047619|0.54692554|0.6512524
428|0.55528253|0.8056872|0.5483871|0.65259117
429|0.5563725|0.8066038|0.5498392|0.6539197
430|0.5574572|0.80751175|0.55128205|0.65523815
431|0.5585366|0.80841124|0.55271566|0.6565465
432|0.5596107|0.80930233|0.55414015|0.6578451
433|0.5606796|0.8101852|0.5555556|0.65913373
434|0.55932206|0.8101852|0.5537975|0.65789473
435|0.557971|0.8101852|0.5520505|0.65666044
436|0.55903614|0.8110599|0.5534591|0.6579439
437|0.56009614|0.8110599|0.5534591|0.6579439
438|0.558753|0.8110599|0.55172414|0.6567164
439|0.55741626|0.8110599|0.55|0.6554935
440|0.55608594|0.8110599|0.5482866|0.6542751
441|0.55714285|0.8119266|0.5496894|0.65555555
443|0.55581945|0.8119266|0.54798764|0.6543438
444|0.55450237|0.8082192|0.54798764|0.65313655
445|0.5555556|0.8082192|0.54798764|0.65313655
446|0.5542453|0.80454546|0.54798764|0.65193367
447|0.5552941|0.8054299|0.5493827|0.653211
448|0.5539906|0.8054299|0.5476923|0.6520146
449|0.5526932|0.8018018|0.5476923|0.6508227
450|0.55140185|0.8018018|0.5460123|0.6496351
451|0.55244756|0.8018018|0.5460123|0.6496351
452|0.5534884|0.80269057|0.5474006|0.650909
453|0.5522042|0.80269057|0.5457317|0.64972776
454|0.5509259|0.80269057|0.5440729|0.64855075
455|0.5509259|0.80269057|0.5440729|0.64855075
456|0.5496536|0.80269057|0.54242426|0.64737797
457|0.5483871|0.80269057|0.5407855|0.64620936
458|0.5471264|0.80269057|0.5391566|0.645045
459|0.54816514|0.80269057|0.5391566|0.645045
460|0.5491991|0.8035714|0.5405405|0.6463195
461|0.5502283|0.8035714|0.5405405|0.6463195
462|0.55125284|0.8035714|0.5405405|0.6463195
