N|Acuraccy|Precision|Recall|F-Measure
542|0.5875706|0.8445596|0.5842294|0.69067794
547|0.5859155|0.8445596|0.58214283|0.6892177
551|0.58426964|0.8445596|0.58007115|0.6877637
552|0.5854342|0.8453608|0.58156025|0.6890756
553|0.5865922|0.84615386|0.58303887|0.6903765
556|0.58774376|0.8469388|0.58450705|0.69166666
557|0.5861111|0.8469388|0.5824561|0.69022864
558|0.5872576|0.84771574|0.58391607|0.6915114
560|0.58563536|0.84771574|0.5818815|0.69008267
566|0.58677685|0.8484849|0.5833333|0.691358
567|0.58516484|0.8484849|0.58131486|0.68993837
568|0.5863014|0.8492462|0.5827586|0.6912065
569|0.58469945|0.8492462|0.580756|0.6897959
574|0.58583105|0.85|0.58219177|0.69105685
578|0.5842391|0.85|0.5802048|0.6896551
579|0.58536583|0.85|0.5802048|0.6896551
583|0.58648646|0.8507463|0.5816327|0.6909091
585|0.58760107|0.8507463|0.5816327|0.6909091
586|0.5860215|0.84653467|0.5816327|0.6895161
588|0.5844504|0.84653467|0.579661|0.68812877
589|0.5828877|0.84653467|0.5777027|0.68674695
592|0.58133334|0.84236455|0.5777027|0.68537074
594|0.5824468|0.84313726|0.57912457|0.68662673
595|0.58090186|0.84313726|0.5771812|0.685259
596|0.5793651|0.84313726|0.57525086|0.68389666
597|0.5778364|0.83902436|0.57525086|0.68253976
600|0.57631576|0.83902436|0.5733333|0.6811881
602|0.5748032|0.83495146|0.5733333|0.6798419
606|0.57591623|0.8357488|0.57475084|0.6811024
608|0.5744125|0.8357488|0.57284766|0.6797642
609|0.5755208|0.8357488|0.57284766|0.6797642
613|0.5755208|0.8357488|0.57284766|0.6797642
617|0.574026|0.8357488|0.5709571|0.6784314
618|0.5751295|0.83653843|0.57236844|0.67968744
622|0.5736434|0.83653843|0.5704918|0.67836255
624|0.57216495|0.83653843|0.5686275|0.67704284
625|0.5706941|0.83653843|0.56677526|0.6757282
626|0.5692308|0.83253586|0.56677526|0.6744186
630|0.57033247|0.8333333|0.5681818|0.6756757
631|0.5688776|0.8333333|0.56634307|0.67437387
632|0.56743|0.8333333|0.5645161|0.6730769
633|0.56598985|0.8293839|0.5645161|0.67178506
635|0.5670886|0.8301887|0.5659164|0.6730402
636|0.5681818|0.8309859|0.5673077|0.6742857
637|0.56926954|0.8309859|0.5673077|0.6742857
638|0.5678392|0.8309859|0.5654952|0.6730038
641|0.5689223|0.8317757|0.566879|0.67424244
642|0.57|0.83255816|0.568254|0.6754717
