N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
4912|2057|378|687|1689|0.5703596|0.8447639|0.54911906|0.6655881
4913|2058|378|687|1689|0.5704489|0.8448276|0.5492394|0.66569626
4914|2058|378|688|1689|0.5705381|0.8448276|0.5492394|0.66569626
4915|2058|378|688|1690|0.5704196|0.8448276|0.5490928|0.6655886
4916|2058|378|689|1690|0.57050884|0.8448276|0.5490928|0.6655886
4917|2058|378|689|1691|0.57039034|0.8448276|0.5489464|0.665481
4918|2058|378|690|1691|0.5704796|0.8448276|0.5489464|0.665481
4919|2058|379|690|1691|0.57036114|0.84448093|0.5489464|0.6653734
4920|2059|379|690|1691|0.5704503|0.8445447|0.54906666|0.66548157
4921|2059|379|690|1692|0.57033193|0.8445447|0.5489203|0.665374
4922|2059|379|691|1692|0.5704211|0.8445447|0.5489203|0.665374
4923|2060|379|691|1692|0.57051015|0.8446084|0.5490405|0.66548216
4924|2061|379|691|1692|0.5705992|0.84467214|0.54916066|0.66559017
4925|2062|379|691|1692|0.57068825|0.84473574|0.54928076|0.6656981
4926|2063|379|691|1692|0.5707772|0.84479934|0.5494008|0.66580606
4927|2064|379|691|1692|0.57086617|0.8448629|0.5495208|0.6659139
4928|2065|379|691|1692|0.57095504|0.84492636|0.54964066|0.6660216
4929|2066|379|691|1692|0.5710439|0.8449898|0.5497605|0.6661293
4930|2067|379|691|1692|0.5711327|0.84505314|0.54988027|0.6662369
4931|2068|379|691|1692|0.57122153|0.8451165|0.55|0.66634446
4932|2069|379|691|1692|0.5713103|0.84517974|0.55011964|0.6664519
4933|2069|379|691|1693|0.571192|0.84517974|0.5499734|0.66634464
4934|2069|379|691|1694|0.5710739|0.84517974|0.5498273|0.66623735
4935|2069|379|691|1695|0.57095575|0.84517974|0.5496812|0.66613007
4936|2069|379|691|1696|0.5708376|0.84517974|0.5495352|0.66602284
4937|2069|379|691|1697|0.5707196|0.84517974|0.54938924|0.6659157
4938|2069|379|691|1698|0.57060164|0.84517974|0.54924345|0.6658085
4939|2069|379|691|1699|0.5704837|0.84517974|0.54909766|0.66570145
4940|2070|379|691|1699|0.57057244|0.845243|0.5492173|0.665809
4941|2070|379|691|1700|0.57045454|0.845243|0.5490716|0.6657019
4942|2070|379|692|1700|0.5705433|0.845243|0.5490716|0.6657019
4943|2070|379|692|1701|0.57042545|0.845243|0.548926|0.6655949
4944|2070|379|693|1701|0.57051414|0.845243|0.548926|0.6655949
4945|2070|379|693|1702|0.57039636|0.845243|0.5487805|0.6654879
4946|2070|379|693|1703|0.57027864|0.845243|0.54863507|0.66538095
4947|2070|379|694|1703|0.57036734|0.845243|0.54863507|0.66538095
4948|2070|380|694|1703|0.5702496|0.844898|0.54863507|0.6652741
4949|2070|381|694|1703|0.570132|0.84455323|0.54863507|0.66516715
4950|2071|381|694|1703|0.57022065|0.84461665|0.54875463|0.6652746
4951|2072|381|694|1703|0.5703093|0.84468|0.5488742|0.6653822
4952|2073|381|694|1703|0.57039785|0.84474325|0.54899365|0.6654896
4953|2074|381|694|1703|0.5704864|0.8448065|0.54911304|0.6655969
4954|2074|382|694|1703|0.5703688|0.8444625|0.54911304|0.6654901
4955|2075|382|694|1703|0.57045734|0.8445259|0.5492324|0.66559744
4956|2076|382|694|1703|0.57054585|0.8445891|0.5493517|0.6657047
4957|2076|383|694|1703|0.5704283|0.8442456|0.5493517|0.6655979
4958|2077|383|694|1703|0.57051677|0.844309|0.5494709|0.66570514
4959|2078|383|694|1703|0.57060516|0.8443722|0.54959005|0.66581225
4960|2079|383|694|1703|0.57069355|0.8444354|0.54970914|0.66591924
4961|2080|383|694|1703|0.5707819|0.8444986|0.5498282|0.66602623
4962|2081|383|694|1703|0.5708702|0.8445617|0.54994714|0.66613317
4963|2081|383|694|1704|0.5707528|0.8445617|0.5498018|0.66602653
4964|2081|383|695|1704|0.5708411|0.8445617|0.5498018|0.66602653
4965|2082|383|695|1704|0.5709293|0.84462476|0.54992074|0.6661334
4966|2083|383|695|1704|0.57101744|0.84468776|0.5500396|0.6662402
4967|2084|383|695|1704|0.57110566|0.8447507|0.5501584|0.6663469
4968|2085|383|695|1704|0.57119375|0.8448136|0.5502771|0.66645354
4969|2086|383|695|1704|0.57128185|0.84487647|0.5503958|0.6665602
4970|2086|384|695|1704|0.5711645|0.8445344|0.5503958|0.66645366
4971|2087|384|695|1704|0.5712526|0.84459734|0.5505144|0.6665602
4972|2087|385|695|1704|0.5711353|0.8442557|0.5505144|0.6664538
4973|2088|385|695|1704|0.5712233|0.8443186|0.5506329|0.66656023
4974|2089|385|695|1704|0.5713113|0.8443816|0.5507514|0.6666666
4975|2090|385|695|1704|0.5713993|0.84444445|0.5508698|0.6667731
4976|2091|385|695|1704|0.5714872|0.8445073|0.55098814|0.6668793
4977|2091|385|695|1705|0.57136995|0.8445073|0.550843|0.66677296
4978|2091|385|695|1706|0.5712528|0.8445073|0.5506979|0.6666666
4979|2091|385|696|1706|0.57134074|0.8445073|0.5506979|0.6666666
4980|2091|385|696|1707|0.5712236|0.8445073|0.5505529|0.6665604
4981|2091|385|696|1708|0.57110655|0.8445073|0.550408|0.6664542
4982|2091|385|697|1708|0.5711944|0.8445073|0.550408|0.6664542
4983|2092|385|697|1708|0.57128227|0.84457004|0.5505263|0.6665605
4984|2092|385|697|1709|0.57116526|0.84457004|0.5503815|0.66645426
4985|2092|385|697|1710|0.5710483|0.84457004|0.5502367|0.6663481
4986|2092|385|697|1711|0.57093143|0.84457004|0.55009204|0.666242
4987|2092|385|697|1712|0.57081455|0.84457004|0.54994744|0.666136
4988|2092|385|697|1713|0.5706978|0.84457004|0.5498029|0.66602993
4989|2092|385|698|1713|0.5707856|0.84457004|0.5498029|0.66602993
4990|2092|385|698|1714|0.5706689|0.84457004|0.5496584|0.6659239
4991|2093|385|698|1714|0.5707567|0.84463274|0.54977673|0.6660303
4992|2094|385|698|1714|0.5708444|0.84469545|0.5498949|0.66613644
4993|2094|385|698|1715|0.5707277|0.84469545|0.54975057|0.6660305
4994|2094|385|698|1716|0.57061106|0.84469545|0.5496063|0.66592467
4995|2094|385|699|1716|0.5706988|0.84469545|0.5496063|0.66592467
4996|2094|385|699|1717|0.5705822|0.84469545|0.5494621|0.66581875
4997|2094|385|699|1718|0.5704657|0.84469545|0.54931796|0.6657129
4998|2094|385|700|1718|0.5705534|0.84469545|0.54931796|0.6657129
4999|2094|385|700|1719|0.5704369|0.84469545|0.5491739|0.6656071
5000|2094|385|700|1720|0.5703205|0.84469545|0.5490299|0.66550136
5001|2095|385|700|1720|0.57040817|0.8447581|0.5491481|0.66560763
5002|2096|385|700|1720|0.57049584|0.8448206|0.5492662|0.6657138
5003|2097|385|700|1720|0.57058346|0.84488314|0.54938436|0.66581994
5004|2098|385|700|1720|0.570671|0.8449456|0.5495024|0.66592604
5005|2099|385|700|1720|0.5707586|0.8450081|0.54962033|0.6660321
5006|2100|385|700|1720|0.5708461|0.8450704|0.5497382|0.666138
5007|2101|385|700|1720|0.5709336|0.84513277|0.54985607|0.6662439
5008|2102|385|700|1720|0.57102096|0.845195|0.54997385|0.6663497
5009|2103|385|700|1720|0.5711084|0.8452572|0.55009156|0.6664554
5010|2104|385|700|1720|0.5711958|0.8453194|0.5502092|0.6665611
5011|2104|386|700|1720|0.57107943|0.84497994|0.5502092|0.6664555
5012|2104|386|700|1721|0.57096314|0.84497994|0.55006534|0.66634995
5013|2104|386|700|1722|0.5708469|0.84497994|0.5499216|0.66624445
5014|2104|386|700|1723|0.5707307|0.84497994|0.54977787|0.666139
5015|2104|386|700|1724|0.5706146|0.84497994|0.5496343|0.66603357
5016|2104|386|700|1725|0.57049847|0.84497994|0.54949075|0.6659282
5017|2104|386|700|1726|0.5703824|0.84497994|0.5493473|0.66582286
5018|2104|386|701|1726|0.5704698|0.84497994|0.5493473|0.66582286
5019|2104|386|701|1727|0.5703538|0.84497994|0.5492039|0.6657174
5020|2104|386|701|1728|0.5702379|0.84497994|0.5490605|0.6656121
5021|2105|386|701|1728|0.5703252|0.84504217|0.5491782|0.6657179
5022|2105|386|701|1729|0.5702093|0.84504217|0.54903495|0.6656127
5023|2105|386|701|1730|0.57009345|0.84504217|0.5488918|0.6655074
5024|2106|386|701|1730|0.5701808|0.84510434|0.5490094|0.6656131
5025|2107|386|701|1730|0.5702681|0.84516644|0.5491269|0.6657188
5026|2108|386|701|1730|0.57035536|0.84522855|0.5492444|0.6658244
5027|2109|386|701|1730|0.57044256|0.8452906|0.5493618|0.66593
5028|2110|386|701|1730|0.57052976|0.8453526|0.5494792|0.66603535
5029|2111|386|701|1730|0.5706169|0.8454145|0.5495965|0.6661408
5030|2111|387|701|1730|0.5705011|0.8450761|0.5495965|0.66603565
5031|2112|387|701|1730|0.57058823|0.8451381|0.5497137|0.66614103
5032|2112|388|701|1730|0.57047254|0.8448|0.5497137|0.66603595
5033|2113|388|701|1730|0.5705596|0.84486204|0.54983085|0.6661412
5034|2113|388|702|1730|0.57064664|0.84486204|0.54983085|0.6661412
5035|2113|388|702|1731|0.570531|0.84486204|0.5496878|0.66603625
5036|2113|388|703|1731|0.57061803|0.84486204|0.5496878|0.66603625
5037|2113|388|704|1731|0.570705|0.84486204|0.5496878|0.66603625
5038|2114|388|704|1731|0.57079196|0.84492403|0.5498049|0.6661415
5039|2115|388|704|1731|0.5708789|0.844986|0.549922|0.66624665
5040|2115|388|705|1731|0.57096577|0.844986|0.549922|0.66624665
5041|2116|388|705|1731|0.5710526|0.84504795|0.550039|0.66635174
5042|2116|389|705|1731|0.57093704|0.8447106|0.550039|0.66624683
5043|2117|389|705|1731|0.5710239|0.8447725|0.55015594|0.6663519
5044|2117|389|706|1731|0.57111067|0.8447725|0.55015594|0.6663519
5045|2117|389|707|1731|0.5711974|0.8447725|0.55015594|0.6663519
5046|2117|389|707|1732|0.5710819|0.8447725|0.550013|0.66624707
5047|2117|389|707|1733|0.5709664|0.8447725|0.54987013|0.6661422
5048|2117|389|707|1734|0.570851|0.8447725|0.5497273|0.66603744
5049|2117|389|707|1735|0.57073563|0.8447725|0.5495846|0.66593266
5050|2117|389|707|1736|0.5706203|0.8447725|0.549442|0.66582793
5051|2118|389|707|1736|0.5707071|0.84483445|0.5495589|0.665933
5052|2118|389|708|1736|0.5707938|0.84483445|0.5495589|0.665933
5053|2118|389|709|1736|0.5708805|0.84483445|0.5495589|0.665933
5054|2119|389|709|1736|0.5709671|0.8448963|0.54967576|0.6660381
5055|2119|389|710|1736|0.5710537|0.8448963|0.54967576|0.6660381
5056|2119|389|710|1737|0.57093847|0.8448963|0.5495332|0.66593343
5057|2120|389|710|1737|0.571025|0.8449581|0.54965|0.66603833
5058|2121|389|710|1737|0.57111156|0.84501994|0.5497667|0.66614324
5059|2121|389|711|1737|0.57119805|0.84501994|0.5497667|0.66614324
5060|2122|389|711|1737|0.57128453|0.8450816|0.54988337|0.666248
5061|2122|389|711|1738|0.5711694|0.8450816|0.5497409|0.6661434
5062|2123|389|711|1738|0.5712558|0.8451433|0.54985756|0.6662482
5063|2123|390|711|1738|0.57114065|0.844807|0.54985756|0.6661437
5064|2124|390|711|1738|0.5712271|0.8448687|0.5499741|0.6662484
5065|2125|390|711|1738|0.57131344|0.8449304|0.5500906|0.6663531
5066|2126|390|711|1738|0.5713998|0.84499204|0.550207|0.66645765
5067|2126|391|711|1738|0.5712847|0.84465635|0.550207|0.6663532
5068|2127|391|711|1738|0.5713711|0.84471804|0.5503234|0.6664578
5069|2128|391|711|1738|0.5714573|0.8447797|0.5504397|0.66656226
5070|2128|391|712|1738|0.5715436|0.8447797|0.5504397|0.66656226
5071|2128|392|712|1738|0.5714286|0.84444445|0.5504397|0.6664579
5072|2128|392|712|1739|0.5713136|0.84444445|0.5502974|0.6663536
5073|2128|392|712|1740|0.5711987|0.84444445|0.5501551|0.6662492
5074|2129|392|712|1740|0.57128495|0.84450614|0.5502714|0.6663537
5075|2129|393|712|1740|0.5711701|0.8441713|0.5502714|0.6662494
5076|2130|393|712|1740|0.5712563|0.84423304|0.5503876|0.6663538
5077|2130|393|712|1741|0.5711415|0.84423304|0.5502454|0.66624963
5078|2131|393|712|1741|0.57122767|0.8442948|0.5503616|0.66635394
5079|2132|393|712|1741|0.5713138|0.8443564|0.5504777|0.6664583
5080|2132|393|712|1742|0.57119906|0.8443564|0.5503356|0.6663542
5081|2133|393|712|1742|0.5712851|0.84441805|0.55045164|0.66645837
5082|2134|393|712|1742|0.5713712|0.8444796|0.55056757|0.6665625
5083|2134|393|712|1743|0.5712565|0.8444796|0.5504256|0.6664584
5084|2134|393|713|1743|0.5713426|0.8444796|0.5504256|0.6664584
5085|2134|393|713|1744|0.5712279|0.8444796|0.5502837|0.6663545
5086|2135|393|713|1744|0.5713139|0.84454113|0.5503996|0.66645855
5087|2136|393|713|1744|0.5713999|0.8446026|0.5505155|0.6665627
5088|2136|393|713|1744|0.5713999|0.8446026|0.5505155|0.6665627
5089|2137|393|713|1744|0.5714859|0.84466404|0.5506313|0.6666666
5090|2138|393|713|1744|0.57157177|0.84472543|0.55074704|0.6667706
5091|2138|393|714|1744|0.57165766|0.84472543|0.55074704|0.6667706
5092|2138|393|715|1744|0.5717435|0.84472543|0.55074704|0.6667706
5093|2138|393|716|1744|0.5718293|0.84472543|0.55074704|0.6667706
5094|2138|393|717|1744|0.5719151|0.84472543|0.55074704|0.6667706
5095|2138|393|717|1745|0.57180053|0.84472543|0.5506052|0.6666666
5096|2138|394|717|1745|0.571686|0.84439176|0.5506052|0.66656274
5097|2138|394|717|1746|0.5715716|0.84439176|0.55046344|0.66645885
5098|2138|394|717|1747|0.57145715|0.84439176|0.55032176|0.666355
5099|2139|394|717|1747|0.5715429|0.8444532|0.55043745|0.66645896
5100|2139|395|717|1747|0.5714286|0.84411997|0.55043745|0.66635513
5101|2140|395|717|1747|0.5715143|0.8441815|0.55055314|0.6664591
5102|2140|395|717|1748|0.5714|0.8441815|0.5504115|0.66635525
5103|2140|395|718|1748|0.5714857|0.8441815|0.5504115|0.66635525
5104|2140|395|718|1749|0.57137144|0.8441815|0.55027|0.6662516
5105|2140|395|718|1750|0.57125723|0.8441815|0.5501285|0.6661478
5106|2140|395|718|1751|0.5711431|0.8441815|0.54998714|0.6660442
5107|2140|395|718|1752|0.57102895|0.8441815|0.5498458|0.6659406
5108|2141|395|718|1752|0.57111466|0.84424293|0.54996145|0.6660445
5109|2141|395|718|1753|0.5710006|0.84424293|0.54982024|0.6659409
5110|2141|395|718|1754|0.57088655|0.84424293|0.5496791|0.66583735
5111|2141|395|718|1755|0.5707726|0.84424293|0.549538|0.6657338
5112|2141|395|718|1756|0.5706587|0.84424293|0.549397|0.6656304
5113|2141|395|718|1757|0.5705448|0.84424293|0.549256|0.6655269
5114|2141|395|718|1758|0.570431|0.84424293|0.5491152|0.66542345
5115|2142|395|718|1758|0.57051665|0.8443043|0.54923075|0.6655274
5116|2143|395|718|1758|0.5706023|0.84436566|0.5493463|0.6656313
5117|2143|395|719|1758|0.57068795|0.84436566|0.5493463|0.6656313
5118|2144|395|719|1758|0.57077354|0.84442693|0.54946184|0.6657352
5119|2144|395|720|1758|0.5708591|0.84442693|0.54946184|0.6657352
5120|2144|395|721|1758|0.5709446|0.84442693|0.54946184|0.6657352
5121|2145|395|721|1758|0.5710301|0.8444882|0.54957724|0.66583896
5122|2146|395|721|1758|0.57111555|0.8445494|0.54969263|0.6659426
5123|2147|395|721|1758|0.57120097|0.8446106|0.54980797|0.66604626
5124|2148|395|721|1758|0.5712863|0.84467167|0.5499232|0.6661498
5125|2148|395|721|1759|0.5711726|0.84467167|0.54978245|0.6660465
5126|2148|395|721|1760|0.5710589|0.84467167|0.5496418|0.66594326
5127|2149|395|721|1760|0.5711443|0.8447327|0.54975694|0.6660468
5128|2150|395|721|1760|0.5712296|0.84479374|0.5498721|0.6661503
5129|2150|396|721|1760|0.571116|0.8444619|0.5498721|0.66604704
5130|2150|396|721|1761|0.57100236|0.8444619|0.54973155|0.665944
5131|2151|396|721|1761|0.5710877|0.84452295|0.54984665|0.6660474
5132|2151|396|721|1761|0.5710877|0.84452295|0.54984665|0.6660474
5133|2152|396|721|1761|0.57117295|0.844584|0.5499617|0.66615075
5134|2153|396|721|1761|0.5712582|0.84464496|0.55007666|0.6662541
5135|2154|396|721|1761|0.5713434|0.8447059|0.5501916|0.6663573
5136|2155|396|721|1761|0.5714286|0.84476674|0.55030644|0.6664605
5137|2155|396|722|1761|0.5715137|0.84476674|0.55030644|0.6664605
5138|2155|396|723|1761|0.5715988|0.84476674|0.55030644|0.6664605
5139|2155|396|723|1762|0.5714853|0.84476674|0.55016595|0.6663574
5140|2156|396|723|1762|0.5715704|0.8448276|0.55028075|0.6664606
5141|2156|396|723|1763|0.5714569|0.8448276|0.5501403|0.6663576
5142|2156|396|723|1764|0.57134354|0.8448276|0.55|0.66625464
5143|2157|396|723|1764|0.5714286|0.8448884|0.55011475|0.66635776
5144|2158|396|723|1764|0.5715136|0.8449491|0.5502295|0.6664608
5145|2158|396|724|1764|0.5715986|0.8449491|0.5502295|0.6664608
5146|2158|397|724|1764|0.5714852|0.8446184|0.5502295|0.6663579
5147|2158|398|724|1764|0.5713719|0.84428793|0.5502295|0.666255
5148|2159|398|724|1764|0.5714569|0.84434885|0.5503441|0.666358
5149|2160|398|724|1764|0.5715418|0.8444097|0.5504587|0.666461
5150|2160|398|724|1765|0.5714286|0.8444097|0.5503185|0.6663582
5151|2160|398|724|1765|0.5714286|0.8444097|0.5503185|0.6663582
5152|2161|398|724|1765|0.5715135|0.8444705|0.55043304|0.6664611
5153|2161|398|725|1765|0.57159835|0.8444705|0.55043304|0.6664611
5154|2162|398|725|1765|0.57168317|0.84453124|0.5505475|0.6665639
5155|2163|398|725|1765|0.571768|0.844592|0.5506619|0.6666667
5156|2164|398|725|1765|0.57185274|0.8446526|0.5507763|0.6667694
5157|2165|398|725|1765|0.57193744|0.8447132|0.55089056|0.666872
5158|2166|398|725|1765|0.57202214|0.84477377|0.5510048|0.66697454
5159|2166|398|725|1766|0.571909|0.84477377|0.5508647|0.6668719
5160|2167|398|725|1766|0.57199365|0.8448343|0.5509789|0.6669745
5161|2167|398|725|1766|0.57199365|0.8448343|0.5509789|0.6669745
5162|2168|398|725|1766|0.5720783|0.84489477|0.55109304|0.66707695
5163|2169|398|725|1766|0.5721629|0.8449552|0.5512071|0.66717935
5164|2169|398|725|1767|0.5720498|0.8449552|0.55106705|0.6670767
5165|2170|398|725|1767|0.5721344|0.8450156|0.5511811|0.6671791
5166|2170|398|725|1768|0.57202137|0.8450156|0.5510411|0.6670766
5167|2171|398|725|1768|0.5721059|0.8450759|0.5511551|0.66717887
5168|2171|398|725|1769|0.5719929|0.8450759|0.55101526|0.66707635
5169|2171|398|726|1769|0.5720774|0.8450759|0.55101526|0.66707635
5170|2171|398|726|1770|0.57196444|0.8450759|0.5508754|0.66697395
5171|2171|398|727|1770|0.57204896|0.8450759|0.5508754|0.66697395
5172|2171|398|727|1771|0.5719361|0.8450759|0.55073565|0.6668714
5173|2171|398|727|1772|0.5718232|0.8450759|0.550596|0.6667691
5174|2171|399|727|1772|0.5717104|0.84474707|0.550596|0.6666667
5175|2171|399|727|1773|0.57159764|0.84474707|0.5504564|0.66656435
5176|2171|399|727|1774|0.5714849|0.84474707|0.5503169|0.66646206
5177|2171|399|727|1775|0.5713722|0.84474707|0.5501774|0.6663598
5178|2172|399|727|1775|0.57145673|0.84480745|0.55029136|0.6664621
5179|2173|399|727|1775|0.5715412|0.8448678|0.55040526|0.6665644
5180|2173|399|727|1776|0.5714286|0.8448678|0.5502659|0.6664622
5181|2174|399|727|1776|0.571513|0.8449281|0.55037975|0.6665645
5182|2174|400|727|1776|0.5714004|0.84459984|0.55037975|0.6664623
5183|2174|400|728|1776|0.57148486|0.84459984|0.55037975|0.6664623
5184|2174|400|728|1777|0.57137233|0.84459984|0.55024046|0.6663602
5185|2174|400|729|1777|0.5714567|0.84459984|0.55024046|0.6663602
5186|2174|400|729|1778|0.5713442|0.84459984|0.5501012|0.6662581
5187|2174|400|729|1779|0.5712318|0.84459984|0.54996204|0.666156
5188|2174|400|729|1780|0.5711194|0.84459984|0.549823|0.66605395
5189|2174|400|729|1781|0.5710071|0.84459984|0.5496839|0.6659519
5190|2174|400|729|1782|0.5708948|0.84459984|0.549545|0.6658499
5191|2174|401|729|1782|0.57078254|0.84427184|0.549545|0.66574794
5192|2174|401|730|1782|0.57086694|0.84427184|0.549545|0.66574794
5193|2174|401|730|1783|0.5707547|0.84427184|0.5494061|0.6656461
5194|2175|401|730|1783|0.57083905|0.8443323|0.54951996|0.66574836
5195|2176|401|730|1783|0.5709234|0.8443927|0.54963374|0.66585064
5196|2177|401|730|1783|0.57100767|0.84445304|0.54974747|0.66595286
5197|2178|401|730|1783|0.5710919|0.84451336|0.54986113|0.666055
5198|2178|401|731|1783|0.5711761|0.84451336|0.54986113|0.666055
5199|2178|401|731|1784|0.571064|0.84451336|0.5497224|0.6659532
5200|2178|401|731|1785|0.57095194|0.84451336|0.5495837|0.6658514
5201|2179|401|731|1785|0.5710361|0.8445736|0.5496973|0.6659536
5202|2179|401|731|1786|0.57092404|0.8445736|0.54955864|0.66585183
5203|2180|401|731|1786|0.57100827|0.8446339|0.5496722|0.6659539
5204|2180|401|731|1787|0.57089627|0.8446339|0.54953367|0.6658522
5205|2180|401|731|1788|0.57078433|0.8446339|0.54939514|0.6657505
5206|2181|401|731|1788|0.57086843|0.844694|0.5495087|0.66585255
5207|2181|401|731|1789|0.57075655|0.844694|0.5493703|0.6657509
5208|2181|401|732|1789|0.57084066|0.844694|0.5493703|0.6657509
5209|2181|401|732|1790|0.57072884|0.844694|0.54923195|0.66564935
5210|2182|401|732|1790|0.57081294|0.84475416|0.54934543|0.66575134
5211|2182|401|733|1790|0.570897|0.84475416|0.54934543|0.66575134
5212|2183|401|733|1790|0.570981|0.84481424|0.54945886|0.6658533
5213|2183|401|733|1791|0.5708692|0.84481424|0.5493206|0.66575176
5214|2183|401|733|1792|0.5707575|0.84481424|0.5491824|0.66565025
5215|2183|401|734|1792|0.5708415|0.84481424|0.5491824|0.66565025
5216|2183|401|734|1793|0.5707298|0.84481424|0.54904425|0.6655488
5217|2183|401|735|1793|0.5708138|0.84481424|0.54904425|0.6655488
5218|2183|401|735|1794|0.57070214|0.84481424|0.5489062|0.66544735
5219|2183|401|735|1795|0.57059056|0.84481424|0.5487682|0.66534597
5220|2183|401|735|1796|0.570479|0.84481424|0.5486303|0.6652446
5221|2183|401|735|1796|0.570479|0.84481424|0.5486303|0.6652446
5222|2184|401|735|1796|0.57056296|0.84487426|0.5487437|0.6653465
5223|2184|401|735|1797|0.57045144|0.84487426|0.54860586|0.66524523
5224|2184|401|735|1798|0.57034|0.84487426|0.5484681|0.6651439
5225|2184|401|736|1798|0.5704239|0.84487426|0.5484681|0.6651439
5226|2184|401|736|1799|0.5703125|0.84487426|0.5483304|0.66504264
5227|2184|401|736|1800|0.57020116|0.84487426|0.5481928|0.6649414
5228|2184|401|736|1801|0.5700898|0.84487426|0.54805523|0.66484016
5229|2184|401|737|1801|0.57017374|0.84487426|0.54805523|0.66484016
5230|2185|401|737|1801|0.5702576|0.8449343|0.5481686|0.6649422
5231|2186|401|737|1801|0.57034147|0.8449942|0.5482819|0.66504407
5232|2186|401|737|1802|0.5702302|0.8449942|0.54814446|0.664943
5233|2187|401|737|1802|0.57031405|0.8450541|0.5482577|0.66504484
5234|2188|401|737|1802|0.5703978|0.84511393|0.5483709|0.66514665
5235|2188|401|737|1803|0.57028663|0.84511393|0.5482335|0.66504556
5236|2189|401|737|1803|0.5703704|0.8451737|0.5483467|0.6651474
5237|2190|401|737|1803|0.5704541|0.8452335|0.5484598|0.6652491
5238|2190|401|738|1803|0.5705378|0.8452335|0.5484598|0.6652491
5239|2190|401|738|1804|0.57042664|0.8452335|0.5483225|0.6651481
5240|2190|401|739|1804|0.5705103|0.8452335|0.5483225|0.6651481
5241|2190|401|740|1804|0.57059395|0.8452335|0.5483225|0.6651481
5242|2191|401|740|1804|0.5706776|0.8452932|0.54843557|0.66524976
5243|2191|401|740|1805|0.5705665|0.8452932|0.5482983|0.6651488
5244|2191|401|740|1806|0.57045543|0.8452932|0.54816115|0.6650479
5245|2192|401|740|1806|0.570539|0.8453529|0.54827416|0.66514945
5246|2192|401|741|1806|0.57062256|0.8453529|0.54827416|0.66514945
5247|2192|402|741|1806|0.5705116|0.84502697|0.54827416|0.66504854
5248|2193|402|741|1806|0.5705951|0.8450867|0.5483871|0.6651501
5249|2194|402|741|1806|0.5706786|0.84514636|0.5485|0.6652517
5250|2194|402|741|1807|0.57056767|0.84514636|0.5483629|0.6651508
5251|2195|402|741|1807|0.5706511|0.845206|0.54847574|0.6652523
5252|2195|403|741|1807|0.57054025|0.8448807|0.54847574|0.66515154
5253|2196|403|741|1807|0.57062364|0.84494036|0.5485886|0.665253
5254|2196|403|742|1807|0.5707071|0.84494036|0.5485886|0.665253
5255|2196|403|742|1808|0.5705962|0.84494036|0.54845154|0.66515225
5256|2197|403|742|1808|0.5706796|0.845|0.5485643|0.66525364
5257|2198|403|742|1808|0.57076293|0.8450596|0.54867697|0.66535485
5258|2199|403|742|1808|0.57084626|0.8451191|0.5487896|0.6654562
5259|2200|403|742|1808|0.5709295|0.84517866|0.5489022|0.66555744
5260|2200|403|742|1809|0.5708188|0.84517866|0.5487653|0.6654567
5261|2200|404|742|1809|0.57070804|0.84485406|0.5487653|0.66535616
5262|2201|404|742|1809|0.5707913|0.8449136|0.54887784|0.6654573
5263|2201|404|742|1810|0.5706806|0.8449136|0.548741|0.6653567
5264|2202|404|742|1810|0.5707639|0.84497315|0.54885346|0.66545784
5265|2202|404|742|1811|0.5706532|0.84497315|0.54871666|0.6653573
5266|2202|404|742|1812|0.57054263|0.84497315|0.54858|0.6652568
5267|2203|404|742|1812|0.57062584|0.84503263|0.5486924|0.6653579
5268|2204|404|742|1812|0.57070905|0.845092|0.54880476|0.66545886
5269|2204|405|742|1812|0.5705985|0.8447681|0.54880476|0.6653585
5270|2204|406|742|1812|0.570488|0.84444445|0.54880476|0.66525805
5271|2205|406|742|1812|0.5705711|0.844504|0.5489171|0.6653591
5272|2205|406|742|1813|0.5704607|0.844504|0.5487805|0.6652587
5273|2205|406|742|1814|0.5703503|0.844504|0.54864395|0.66515833
5274|2205|406|742|1815|0.57023996|0.844504|0.54850745|0.665058
5275|2205|406|742|1816|0.57012963|0.844504|0.5483711|0.66495776
5276|2205|406|742|1817|0.57001936|0.844504|0.5482347|0.6648575
5277|2206|406|742|1817|0.5701025|0.84456354|0.548347|0.66495854
5278|2207|406|742|1817|0.5701856|0.844623|0.54845923|0.6650595
5279|2208|406|742|1817|0.5702687|0.84468246|0.5485714|0.6651604
5280|2209|406|742|1817|0.5703518|0.8447419|0.5486836|0.66526127
5281|2209|406|742|1818|0.5702416|0.8447419|0.5485473|0.66516113
5282|2209|406|742|1819|0.57013136|0.8447419|0.54841113|0.665061
5283|2210|406|742|1819|0.5702144|0.84480125|0.5485232|0.6651618
5284|2210|406|742|1819|0.5702144|0.84480125|0.5485232|0.6651618
5285|2210|406|742|1820|0.5701043|0.84480125|0.5483871|0.6650617
5286|2211|406|742|1820|0.5701873|0.84486055|0.5484991|0.66516244
5287|2211|407|742|1820|0.57007724|0.8445378|0.5484991|0.6650624
5288|2212|407|742|1820|0.5701602|0.84459716|0.5486111|0.66516316
5289|2212|407|742|1821|0.5700502|0.84459716|0.5484751|0.66506314
5290|2212|407|742|1822|0.5699402|0.84459716|0.5483391|0.6649632
5291|2213|407|742|1822|0.5700231|0.84465647|0.54845107|0.66506386
