N|Acuraccy|Precision|Recall|F-Measure
440|0.63585436|0.4691358|0.6333333|0.53900707
441|0.6368715|0.4691358|0.6333333|0.53900707
443|0.6350975|0.46625766|0.6333333|0.53710246
444|0.63611114|0.46625766|0.6333333|0.53710246
445|0.63434905|0.46341464|0.6333333|0.5352112
446|0.6353591|0.46341464|0.6333333|0.5352112
447|0.6363636|0.46341464|0.6333333|0.5352112
449|0.63736266|0.46341464|0.6333333|0.5352112
450|0.6356164|0.46060607|0.6333333|0.5333333
451|0.6338798|0.45783132|0.6333333|0.5314686
452|0.6348774|0.45783132|0.6333333|0.5314686
454|0.63586956|0.46107784|0.6363636|0.5347222
455|0.63414633|0.45833334|0.6363636|0.53287196
456|0.63414633|0.45833334|0.6363636|0.53287196
457|0.63243246|0.4556213|0.6363636|0.53103447
458|0.6334232|0.45882353|0.6393443|0.53424656
459|0.6344086|0.4619883|0.6422764|0.5374149
460|0.6327078|0.4619883|0.63709676|0.5355932
461|0.6336898|0.4651163|0.64|0.53872055
462|0.632|0.46242774|0.64|0.53691274
463|0.632|0.46242774|0.64|0.53691274
464|0.6303192|0.46242774|0.63492066|0.53511703
466|0.6286472|0.4597701|0.63492066|0.5333333
467|0.6296296|0.46285716|0.63779527|0.5364238
469|0.6279683|0.46022728|0.63779527|0.5346535
470|0.6263158|0.46022728|0.6328125|0.53289473
472|0.62729657|0.46022728|0.6328125|0.53289473
473|0.62565446|0.45762712|0.6328125|0.53114754
474|0.62663186|0.46067417|0.6356589|0.534202
475|0.625|0.45810056|0.6356589|0.5324675
476|0.625974|0.4611111|0.63846153|0.53548384
477|0.626943|0.4640884|0.64122134|0.53846157
478|0.625323|0.46153846|0.64122134|0.5367412
479|0.62628865|0.46153846|0.64122134|0.5367412
480|0.6246787|0.45901638|0.64122134|0.53503186
481|0.62564105|0.45901638|0.64122134|0.53503186
482|0.6265985|0.45901638|0.64122134|0.53503186
483|0.6265985|0.45901638|0.64122134|0.53503186
484|0.625|0.45652175|0.64122134|0.53333336
485|0.6234097|0.45405406|0.64122134|0.53164554
486|0.6243655|0.45698926|0.6439394|0.5345912
487|0.6227848|0.45698926|0.63909775|0.53291535
488|0.6212121|0.45698926|0.63432837|0.53125
489|0.6221663|0.45989305|0.63703704|0.5341615
490|0.6231156|0.46276596|0.6397059|0.5370371
491|0.6215539|0.46031746|0.6397059|0.53538465
492|0.62|0.45789474|0.6397059|0.5337423
493|0.61845386|0.45549738|0.6397059|0.5321101
494|0.6169154|0.453125|0.6397059|0.53048784
495|0.617866|0.453125|0.6397059|0.53048784
496|0.6188119|0.453125|0.6397059|0.53048784
497|0.6188119|0.453125|0.6397059|0.53048784
498|0.61975306|0.453125|0.6397059|0.53048784
500|0.6182266|0.453125|0.63503647|0.52887535
501|0.61916465|0.453125|0.63503647|0.52887535
502|0.62009805|0.453125|0.63503647|0.52887535
503|0.6210269|0.453125|0.63503647|0.52887535
504|0.6195122|0.453125|0.6304348|0.52727276
508|0.620438|0.45595855|0.63309354|0.5301205
509|0.6213592|0.45876288|0.6357143|0.5329341
511|0.61985475|0.45641026|0.6357143|0.5313433
512|0.6183575|0.45408162|0.6357143|0.5297619
514|0.6192771|0.4568528|0.63829786|0.5325443
515|0.6201923|0.45959595|0.64084506|0.5352941
516|0.61870503|0.45959595|0.6363636|0.53372437
517|0.6196172|0.45959595|0.6363636|0.53372437
519|0.61813843|0.45959595|0.6319444|0.53216374
520|0.61904764|0.45959595|0.6319444|0.53216374
521|0.6199525|0.45959595|0.6319444|0.53216374
522|0.6184834|0.45959595|0.6275862|0.5306122
523|0.61702126|0.45959595|0.6232877|0.5290698
524|0.615566|0.45959595|0.61904764|0.5275362
525|0.6164706|0.45959595|0.61904764|0.5275362
526|0.6164706|0.45959595|0.61904764|0.5275362
527|0.6150235|0.45728642|0.61904764|0.5260116
528|0.6159251|0.46|0.6216216|0.52873564
529|0.6168224|0.46268657|0.62416106|0.5314286
530|0.61538464|0.46039605|0.62416106|0.52991456
531|0.6139535|0.45812806|0.62416106|0.5284091
533|0.612529|0.45812806|0.62|0.52691215
534|0.6134259|0.45812806|0.62|0.52691215
535|0.6143187|0.45812806|0.62|0.52691215
536|0.6152074|0.45812806|0.62|0.52691215
537|0.61609197|0.45812806|0.62|0.52691215
538|0.6146789|0.45588234|0.62|0.5254237
539|0.61556065|0.45588234|0.62|0.5254237
540|0.6164383|0.45588234|0.62|0.5254237
541|0.6173121|0.45588234|0.62|0.5254237
542|0.6181818|0.45588234|0.62|0.5254237
543|0.61904764|0.45588234|0.62|0.5254237
545|0.61764705|0.45365855|0.62|0.52394366
548|0.61764705|0.45365855|0.62|0.52394366
550|0.6185102|0.4563107|0.6225166|0.5266106
551|0.6171171|0.45410627|0.6225166|0.5251397
552|0.6179775|0.45410627|0.6225166|0.5251397
553|0.6188341|0.45410627|0.6225166|0.5251397
554|0.61744964|0.45410627|0.6184211|0.5236769
555|0.6183036|0.45410627|0.6184211|0.5236769
558|0.6191537|0.45410627|0.6184211|0.5236769
559|0.62|0.45410627|0.6184211|0.5236769
560|0.6186253|0.45192307|0.6184211|0.5222222
562|0.61946905|0.45192307|0.6184211|0.5222222
563|0.62030905|0.45192307|0.6184211|0.5222222
564|0.62114537|0.45192307|0.6184211|0.5222222
565|0.61978024|0.44976076|0.6184211|0.5207756
566|0.62061405|0.44976076|0.6184211|0.5207756
567|0.6214442|0.45238096|0.62091506|0.5234159
568|0.62227076|0.45238096|0.62091506|0.5234159
569|0.62227076|0.45238096|0.62091506|0.5234159
570|0.62091506|0.45023698|0.62091506|0.5219781
571|0.62173915|0.4528302|0.6233766|0.5245902
573|0.62255967|0.4528302|0.6233766|0.5245902
574|0.6233766|0.4528302|0.6233766|0.5245902
575|0.62203026|0.45070422|0.6233766|0.52316076
576|0.62068963|0.44859812|0.6233766|0.52173907
577|0.61935484|0.44859812|0.61935484|0.5203252
578|0.6180258|0.44651163|0.61935484|0.51891893
580|0.6167024|0.44651163|0.61538464|0.5175202
