 "nameObj" , "predicate" , "nameDom" ,
 "Levi" , "domain_category" , "New Testament" ,
 "St. Matthew" , "domain_category" , "New Testament" ,
 "St. Matthew the Apostle" , "domain_category" , "New Testament" ,
 "Melchior" , "domain_category" , "New Testament" ,
 "Merlin" , "domain_category" , "Arthurian legend" ,
 "Moses" , "domain_category" , "Old Testament" ,
 "Guru Nanak" , "domain_category" , "Sikhism" ,
 "Nanak" , "domain_category" , "Sikhism" ,
 "Carlos the Jackal" , "domain_category" , "terrorism" ,
 "Carlos the Jackal" , "domain_category" , "terrorist act" ,
 "Carlos the Jackal" , "domain_category" , "act of terrorism" ,
 "Sanchez" , "domain_category" , "terrorism" ,
 "Sanchez" , "domain_category" , "terrorist act" ,
 "Sanchez" , "domain_category" , "act of terrorism" ,
 "Ilich Sanchez" , "domain_category" , "terrorism" ,
 "Ilich Sanchez" , "domain_category" , "terrorist act" ,
 "Ilich Sanchez" , "domain_category" , "act of terrorism" ,
 "Salim" , "domain_category" , "terrorism" ,
 "Salim" , "domain_category" , "terrorist act" ,
 "Salim" , "domain_category" , "act of terrorism" ,
 "Ilich Ramirez Sanchez" , "domain_category" , "terrorism" ,
 "Ilich Ramirez Sanchez" , "domain_category" , "terrorist act" ,
 "Ilich Ramirez Sanchez" , "domain_category" , "act of terrorism" ,
 "Glen Gebhard" , "domain_category" , "terrorism" ,
 "Glen Gebhard" , "domain_category" , "terrorist act" ,
 "Glen Gebhard" , "domain_category" , "act of terrorism" ,
 "Michael Assat" , "domain_category" , "terrorism" ,
 "Michael Assat" , "domain_category" , "terrorist act" ,
 "Michael Assat" , "domain_category" , "act of terrorism" ,
 "Andres Martinez" , "domain_category" , "terrorism" ,
 "Andres Martinez" , "domain_category" , "terrorist act" ,
 "Andres Martinez" , "domain_category" , "act of terrorism" ,
 "Carlos" , "domain_category" , "terrorism" ,
 "Carlos" , "domain_category" , "terrorist act" ,
 "Carlos" , "domain_category" , "act of terrorism" ,
 "Hector Hevodidbon" , "domain_category" , "terrorism" ,
 "Hector Hevodidbon" , "domain_category" , "terrorist act" ,
 "Hector Hevodidbon" , "domain_category" , "act of terrorism" ,
 "Nebuchadnezzar" , "domain_category" , "Old Testament" ,
 "Nebuchadrezzar II" , "domain_category" , "Old Testament" ,
 "Nebuchadrezzar" , "domain_category" , "Old Testament" ,
 "Nebuchadnezzar II" , "domain_category" , "Old Testament" ,
 "Nimrod" , "domain_category" , "Old Testament" ,
 "Apostle of the Gentiles" , "domain_category" , "New Testament" ,
 "Apostle Paul" , "domain_category" , "New Testament" ,
 "Paul the Apostle" , "domain_category" , "New Testament" ,
 "Saul of Tarsus" , "domain_category" , "New Testament" ,
 "Paul" , "domain_category" , "New Testament" ,
 "Saul" , "domain_category" , "Old Testament" ,
 "Saul" , "domain_category" , "New Testament" ,
 "Priam" , "domain_category" , "Greek mythology" ,
 "Rachel" , "domain_category" , "Old Testament" ,
 "Rebekah" , "domain_category" , "Old Testament" ,
 "Rebecca" , "domain_category" , "Old Testament" ,
 "Samuel" , "domain_category" , "Old Testament" ,
 "Sarah" , "domain_category" , "Old Testament" ,
 "Solomon" , "domain_category" , "Old Testament" ,
 "Uriah" , "domain_category" , "Old Testament" ,
 "chemical phenomenon" , "domain_category" , "chemistry" ,
 "chemical phenomenon" , "domain_category" , "chemical science" ,
 "coattails effect" , "domain_category" , "politics" ,
 "coattails effect" , "domain_category" , "government" ,
 "coattails effect" , "domain_category" , "political science" ,
 "Coriolis effect" , "domain_category" , "natural philosophy" ,
 "Coriolis effect" , "domain_category" , "physics" ,
 "position effect" , "domain_category" , "genetics" ,
 "position effect" , "domain_category" , "genetic science" ,
 "geological phenomenon" , "domain_category" , "geology" ,
 "organic phenomenon" , "domain_category" , "biological science" ,
 "organic phenomenon" , "domain_category" , "biology" ,
 "atomic spectrum" , "domain_category" , "natural philosophy" ,
 "atomic spectrum" , "domain_category" , "physics" ,
 "cortical potential" , "domain_category" , "neurophysiology" ,
 "brain wave" , "domain_category" , "neurophysiology" ,
 "cohesion" , "domain_category" , "phytology" ,
 "cohesion" , "domain_category" , "botany" ,
 "cohesion" , "domain_category" , "natural philosophy" ,
 "cohesion" , "domain_category" , "physics" ,
 "Coriolis force" , "domain_category" , "natural philosophy" ,
 "Coriolis force" , "domain_category" , "physics" ,
 "frost" , "domain_category" , "cooking" ,
 "frost" , "domain_category" , "cookery" ,
 "frost" , "domain_category" , "preparation" ,
 "CMB" , "domain_category" , "cosmogony" ,
 "CMB" , "domain_category" , "cosmology" ,
 "CMB" , "domain_category" , "cosmogeny" ,
 "cosmic microwave background" , "domain_category" , "cosmogony" ,
 "cosmic microwave background" , "domain_category" , "cosmology" ,
 "cosmic microwave background" , "domain_category" , "cosmogeny" ,
 "CBR" , "domain_category" , "cosmogony" ,
 "CBR" , "domain_category" , "cosmology" ,
 "CBR" , "domain_category" , "cosmogeny" ,
 "CMBR" , "domain_category" , "cosmogony" ,
 "CMBR" , "domain_category" , "cosmology" ,
 "CMBR" , "domain_category" , "cosmogeny" ,
 "cosmic microwave background radiation" , "domain_category" , "cosmogony" ,
 "cosmic microwave background radiation" , "domain_category" , "cosmology" ,
 "cosmic microwave background radiation" , "domain_category" , "cosmogeny" ,
 "cosmic background radiation" , "domain_category" , "cosmogony" ,
 "cosmic background radiation" , "domain_category" , "cosmology" ,
 "cosmic background radiation" , "domain_category" , "cosmogeny" ,
 "cyclone" , "domain_category" , "meteorology" ,
 "streaming" , "domain_category" , "computing" ,
 "streaming" , "domain_category" , "computer science" ,
 "decay" , "domain_category" , "natural philosophy" ,
 "decay" , "domain_category" , "physics" ,
 "dehiscence" , "domain_category" , "biological science" ,
 "dehiscence" , "domain_category" , "biology" ,
 "doldrums" , "domain_category" , "business" ,
 "doldrums" , "domain_category" , "commercial enterprise" ,
 "doldrums" , "domain_category" , "business enterprise" ,
 "doldrums" , "domain_category" , "artistic production" ,
 "doldrums" , "domain_category" , "art" ,
 "doldrums" , "domain_category" , "artistic creation" ,
 "free energy" , "domain_category" , "natural philosophy" ,
 "free energy" , "domain_category" , "physics" ,
 "the Flood" , "domain_category" , "Good Book" ,
 "the Flood" , "domain_category" , "Word" ,
 "the Flood" , "domain_category" , "Book" ,
 "the Flood" , "domain_category" , "Scripture" ,
 "the Flood" , "domain_category" , "Word of God" ,
 "the Flood" , "domain_category" , "Holy Writ" ,
 "the Flood" , "domain_category" , "Christian Bible" ,
 "the Flood" , "domain_category" , "Bible" ,
 "the Flood" , "domain_category" , "Holy Scripture" ,
 "Noah's flood" , "domain_category" , "Good Book" ,
 "Noah's flood" , "domain_category" , "Word" ,
 "Noah's flood" , "domain_category" , "Book" ,
 "Noah's flood" , "domain_category" , "Scripture" ,
 "Noah's flood" , "domain_category" , "Word of God" ,
 "Noah's flood" , "domain_category" , "Holy Writ" ,
 "Noah's flood" , "domain_category" , "Christian Bible" ,
 "Noah's flood" , "domain_category" , "Bible" ,
 "Noah's flood" , "domain_category" , "Holy Scripture" ,
 "Noachian deluge" , "domain_category" , "Good Book" ,
 "Noachian deluge" , "domain_category" , "Word" ,
 "Noachian deluge" , "domain_category" , "Book" ,
 "Noachian deluge" , "domain_category" , "Scripture" ,
 "Noachian deluge" , "domain_category" , "Word of God" ,
 "Noachian deluge" , "domain_category" , "Holy Writ" ,
 "Noachian deluge" , "domain_category" , "Christian Bible" ,
 "Noachian deluge" , "domain_category" , "Bible" ,
 "Noachian deluge" , "domain_category" , "Holy Scripture" ,
 "Noah and the Flood" , "domain_category" , "Good Book" ,
 "Noah and the Flood" , "domain_category" , "Word" ,
 "Noah and the Flood" , "domain_category" , "Book" ,
 "Noah and the Flood" , "domain_category" , "Scripture" ,
 "Noah and the Flood" , "domain_category" , "Word of God" ,
 "Noah and the Flood" , "domain_category" , "Holy Writ" ,
 "Noah and the Flood" , "domain_category" , "Christian Bible" ,
 "Noah and the Flood" , "domain_category" , "Bible" ,
 "Noah and the Flood" , "domain_category" , "Holy Scripture" ,
 "food chain" , "domain_category" , "environmental science" ,
 "food chain" , "domain_category" , "ecology" ,
 "food chain" , "domain_category" , "bionomics" ,
 "food pyramid" , "domain_category" , "environmental science" ,
 "food pyramid" , "domain_category" , "ecology" ,
 "food pyramid" , "domain_category" , "bionomics" ,
 "food cycle" , "domain_category" , "environmental science" ,
 "food cycle" , "domain_category" , "ecology" ,
 "food cycle" , "domain_category" , "bionomics" ,
 "food web" , "domain_category" , "environmental science" ,
 "food web" , "domain_category" , "ecology" ,
 "food web" , "domain_category" , "bionomics" ,
 "adhesive friction" , "domain_category" , "car" ,
 "adhesive friction" , "domain_category" , "motorcar" ,
 "adhesive friction" , "domain_category" , "automobile" ,
 "adhesive friction" , "domain_category" , "auto" ,
 "adhesive friction" , "domain_category" , "machine" ,
 "occluded front" , "domain_category" , "meteorology" ,
 "gravitational force" , "domain_category" , "natural philosophy" ,
 "gravitational force" , "domain_category" , "physics" ,
 "gravitational attraction" , "domain_category" , "natural philosophy" ,
 "gravitational attraction" , "domain_category" , "physics" ,
 "angular acceleration" , "domain_category" , "natural philosophy" ,
 "angular acceleration" , "domain_category" , "physics" ,
 "angular velocity" , "domain_category" , "natural philosophy" ,
 "angular velocity" , "domain_category" , "physics" ,
 "visible radiation" , "domain_category" , "natural philosophy" ,
 "visible radiation" , "domain_category" , "physics" ,
 "visible light" , "domain_category" , "natural philosophy" ,
 "visible light" , "domain_category" , "physics" ,
 "sympathetic vibration" , "domain_category" , "natural philosophy" ,
 "sympathetic vibration" , "domain_category" , "physics" ,
 "gravity-assist" , "domain_category" , "spaceflight" ,
 "gravity-assist" , "domain_category" , "spacefaring" ,
 "gravity-assist" , "domain_category" , "space travel" ,
 "magnetic dipole moment" , "domain_category" , "natural philosophy" ,
 "magnetic dipole moment" , "domain_category" , "physics" ,
 "cell death" , "domain_category" , "physiology" ,
 "necrobiosis" , "domain_category" , "physiology" ,
 "pleomorphism" , "domain_category" , "biological science" ,
 "pleomorphism" , "domain_category" , "biology" ,
 "pleomorphism" , "domain_category" , "chemistry" ,
 "pleomorphism" , "domain_category" , "chemical science" ,
 "polymorphism" , "domain_category" , "biological science" ,
 "polymorphism" , "domain_category" , "biology" ,
 "polymorphism" , "domain_category" , "genetics" ,
 "polymorphism" , "domain_category" , "genetic science" ,
 "polymorphism" , "domain_category" , "chemistry" ,
 "polymorphism" , "domain_category" , "chemical science" ,
 "dimorphism" , "domain_category" , "biological science" ,
 "dimorphism" , "domain_category" , "biology" ,
 "dimorphism" , "domain_category" , "chemistry" ,
 "dimorphism" , "domain_category" , "chemical science" ,
 "SNP" , "domain_category" , "genetics" ,
 "SNP" , "domain_category" , "genetic science" ,
 "single nucleotide polymorphism" , "domain_category" , "genetics" ,
 "single nucleotide polymorphism" , "domain_category" , "genetic science" ,
 "osmotic pressure" , "domain_category" , "physical chemistry" ,
 "red shift" , "domain_category" , "astronomy" ,
 "red shift" , "domain_category" , "uranology" ,
 "redshift" , "domain_category" , "astronomy" ,
 "redshift" , "domain_category" , "uranology" ,
 "spillover" , "domain_category" , "political economy" ,
 "spillover" , "domain_category" , "economic science" ,
 "spillover" , "domain_category" , "economics" ,
 "breaking point" , "domain_category" , "psychological science" ,
 "breaking point" , "domain_category" , "psychology" ,
 "fundamental interaction" , "domain_category" , "natural philosophy" ,
 "fundamental interaction" , "domain_category" , "physics" ,
 "strong interaction" , "domain_category" , "natural philosophy" ,
 "strong interaction" , "domain_category" , "physics" ,
 "color force" , "domain_category" , "natural philosophy" ,
 "color force" , "domain_category" , "physics" ,
 "strong force" , "domain_category" , "natural philosophy" ,
 "strong force" , "domain_category" , "physics" ,
 "weak force" , "domain_category" , "natural philosophy" ,
 "weak force" , "domain_category" , "physics" ,
 "weak interaction" , "domain_category" , "natural philosophy" ,
 "weak interaction" , "domain_category" , "physics" ,
 "tempest" , "domain_category" , "literature" ,
 "turbulence" , "domain_category" , "politics" ,
 "turbulence" , "domain_category" , "government" ,
 "turbulence" , "domain_category" , "political science" ,
 "life force" , "domain_category" , "biological science" ,
 "life force" , "domain_category" , "biology" ,
 "elan vital" , "domain_category" , "biological science" ,
 "elan vital" , "domain_category" , "biology" ,
 "vital force" , "domain_category" , "biological science" ,
 "vital force" , "domain_category" , "biology" ,
 "weather condition" , "domain_category" , "meteorology" ,
 "weather" , "domain_category" , "navigation" ,
 "weather" , "domain_category" , "piloting" ,
 "weather" , "domain_category" , "pilotage" ,
 "weather" , "domain_category" , "meteorology" ,
 "atmospheric condition" , "domain_category" , "meteorology" ,
 "conditions" , "domain_category" , "meteorology" ,
 "Plantae" , "domain_category" , "phytology" ,
 "Plantae" , "domain_category" , "botany" ,
 "kingdom Plantae" , "domain_category" , "phytology" ,
 "kingdom Plantae" , "domain_category" , "botany" ,
 "plant kingdom" , "domain_category" , "phytology" ,
 "plant kingdom" , "domain_category" , "botany" ,
 "endemic" , "domain_category" , "environmental science" ,
 "endemic" , "domain_category" , "ecology" ,
 "endemic" , "domain_category" , "bionomics" ,
 "biennial" , "domain_category" , "phytology" ,
 "biennial" , "domain_category" , "botany" ,
 "biennial" , "domain_category" , "phytology" ,
 "biennial" , "domain_category" , "botany" ,
 "perennial" , "domain_category" , "phytology" ,
 "perennial" , "domain_category" , "botany" ,
 "perennial" , "domain_category" , "phytology" ,
 "perennial" , "domain_category" , "botany" ,
 "germ tube" , "domain_category" , "phytology" ,
 "germ tube" , "domain_category" , "botany" ,
 "pollen tube" , "domain_category" , "phytology" ,
 "pollen tube" , "domain_category" , "botany" ,
 "corolla" , "domain_category" , "phytology" ,
 "corolla" , "domain_category" , "botany" ,
 "calyx" , "domain_category" , "phytology" ,
 "calyx" , "domain_category" , "botany" ,
 "aroid" , "domain_category" , "phytology" ,
 "aroid" , "domain_category" , "botany" ,
 "burning bush" , "domain_category" , "Old Testament" ,
 "Tremella reticulata" , "domain_category" , "kingdom Fungi" ,
 "Tremella reticulata" , "domain_category" , "fungus kingdom" ,
 "Tremella reticulata" , "domain_category" , "Fungi" ,
 "callus" , "domain_category" , "phytology" ,
 "callus" , "domain_category" , "botany" ,
 "annulus" , "domain_category" , "kingdom Fungi" ,
 "annulus" , "domain_category" , "fungus kingdom" ,
 "annulus" , "domain_category" , "Fungi" ,
 "bast" , "domain_category" , "phytology" ,
 "bast" , "domain_category" , "botany" ,
 "phloem" , "domain_category" , "phytology" ,
 "phloem" , "domain_category" , "botany" ,
 "evergreen" , "domain_category" , "flora" ,
 "evergreen" , "domain_category" , "plant" ,
 "evergreen" , "domain_category" , "plant life" ,
 "leaf node" , "domain_category" , "phytology" ,
 "leaf node" , "domain_category" , "botany" ,
 "squamule" , "domain_category" , "fungus" ,
 "squamule" , "domain_category" , "flora" ,
 "squamule" , "domain_category" , "plant" ,
 "squamule" , "domain_category" , "plant life" ,
 "ligule" , "domain_category" , "phytology" ,
 "ligule" , "domain_category" , "botany" ,
 "tenure" , "domain_category" , "academe" ,
 "tenure" , "domain_category" , "academia" ,
 "movable" , "domain_category" , "piece of furniture" ,
 "movable" , "domain_category" , "furniture" ,
 "movable" , "domain_category" , "article of furniture" ,
 "movable" , "domain_category" , "car" ,
 "movable" , "domain_category" , "motorcar" ,
 "movable" , "domain_category" , "automobile" ,
 "movable" , "domain_category" , "auto" ,
 "movable" , "domain_category" , "machine" ,
 "chattel" , "domain_category" , "piece of furniture" ,
 "chattel" , "domain_category" , "furniture" ,
